focus_type,Odur,Vdur,Cdur,Rdur,Sylldur,Wdur,O1Hexc,Fallexc,Nucleusfallexc,H_N2exc,pd,Pd_rime,Falldur,Risedur,Hf0_Ef0,L1_Hexc,O1f0_Ef0,L1f0_Ef0,L2f0_Ef0,Risesp,Fallsp
cor,0.381934555,0.373510644,0.498010067,0.431677644,0.414685179,815,-0.053375127,-0.063754306,-0.006619317,0.171463219,0.590058415,0.772151899,-0.357317342,0.004346411,0.007918421,-0.024463059,0.061293549,0.03238148,0.071672727,-5.628335201,0.178424885
cor,0.224988216,0.332797174,0.168886727,0.272787927,0.25577704,895,-0.037192638,-0.065556695,-0.018425541,-0.016333635,0.442115938,0.761029412,-0.009551259,-0.155619509,-0.415514964,-0.013985135,-0.378322326,-0.401529829,-0.349958269,0.08986749,6.863670634
cor,0.634445702,0.123521814,-0.005301032,0.081641787,0.279571126,762,-0.097851486,-0.209789339,-0.042158778,-0.128589639,-0.438692976,-0.36453202,-0.297758448,-0.219583383,-0.03174186,-0.067140893,0.066109626,0.035399033,0.17804748,0.305764908,0.704562173
cor,0.17966467,0.349642534,0.001499313,0.244918986,0.225172871,778,-0.026388299,0.073102816,-0.02409749,-0.079158757,0.351305762,0.712264151,0.55333938,0.077388466,0.089029651,-0.03268892,0.11541795,0.121718571,0.015926835,-0.422400415,0.132112079
cor,0.144755909,0.109424412,-0.068971375,0.047564153,0.082301249,694,-0.135653086,-0.03635818,-0.017783126,0.004200637,0.475030181,0.821428571,-0.304760983,0.672000519,-0.073184301,-0.000578969,0.062468785,-0.072605332,-0.036826121,-0.000861561,0.119300639
cor,-0.36863881,-0.236142507,0.026492721,-0.126488223,-0.235458581,523,-0.097387815,-0.033076577,-0.080356925,0.312641941,-0.205745675,0.751824818,-0.473382332,-0.056926621,0.320838848,-0.054761687,0.418226663,0.375600535,0.353915425,0.961969755,0.069872859
cor,0.153978865,0.046401671,0.126444955,0.077066497,0.110135545,839,0.128136132,0.070322419,0.000106705,-0.003040182,0.423273766,0.54973822,0.187399487,0.344003049,0.034572173,0.023634861,-0.093563959,0.010937312,-0.035750247,0.068705382,0.375254066
cor,0.009284967,0.172112535,-0.132765798,0.049392755,0.033942775,775,0.141055499,0.016608164,-0.015204553,-0.017533375,0.049073005,0.532544379,0.393517129,-0.414142735,0.122889139,-0.017006718,-0.018166359,0.139895858,0.106280976,0.041064872,0.042204424
cor,-0.006756845,0.229449703,-0.119026317,0.094321847,0.055125206,542,-0.070785811,0.17479972,0.012177838,0.015724069,-0.124558226,0.671232877,0.364588782,-0.237556683,0.164917097,-0.083809156,0.235702908,0.248726253,-0.009882623,0.352796457,0.479443497
cor,0.260901714,0.298839298,-0.020645182,0.180090535,0.211635382,749,-0.453537206,0.002006814,0.010880423,-0.067793109,-0.825608408,-0.594086022,0.150708623,0.505877252,-0.241373093,-0.074397141,0.212164113,-0.166975953,-0.243379908,-0.147065598,0.013315857
cor,0.023077322,0.081854443,0.039032999,0.067024948,0.051489568,766.5,-0.270754488,0.099082183,0.000302744,-0.013126376,0.073779812,0.655963303,0.301022265,0.112945607,-0.028037801,-0.215888694,0.242716686,0.187850893,-0.127119984,-1.911439491,0.329152339
cor,0.324980579,-0.231963545,0.057766125,-0.117816834,0.043349895,605,-0.031904372,0.000502435,-0.076230005,-0.058630483,0.104754367,0.469798658,0.018341709,0.020090646,-0.029696757,-0.009274424,0.002207614,-0.020422333,-0.030199193,-0.461628969,0.027393058
cor,-0.055045061,-0.432399791,-0.138729255,-0.328577466,-0.222337406,675,0.066141185,0.098141517,-0.063528538,-0.043788359,-0.244425752,0.731092437,0.249247622,-0.042261611,-0.188663474,0.058064188,-0.254804659,-0.246727662,-0.286804991,-1.373922721,0.393751066
cor,-0.170574841,-0.08693058,0.191233341,0.01663858,-0.04692183,720,0.12154981,0.154372625,-0.025701161,-0.014391971,0.198005046,0.858024691,0.252118258,0.194058113,0.105464681,0.162080141,-0.016085129,-0.05661546,-0.048907945,0.835214452,0.612302443
cor,-0.343077191,0.261530645,-0.326238072,-0.004618168,-0.099595119,598,-0.204574403,-0.026674549,-0.026426594,0.502236141,-0.395419592,0.398058252,0.372193579,-0.487085556,-0.427688544,-0.007046549,-0.22311414,-0.420641995,-0.401013994,0.014466758,-0.071668484
cor,-0.017571373,-0.357639965,-0.022431734,-0.182782602,-0.114743071,749,-0.092425124,-0.091984574,-0.039506595,-0.053362828,0.141631918,1.046153846,-0.213537443,-0.079194806,0.128741677,-0.062789891,0.221166801,0.191531569,0.220726251,0.79285365,0.430765547
cor,0.024527907,-0.425785271,-0.187774288,-0.330456679,-0.202579743,571,0.0923093,-0.002834155,-0.009456097,-0.025117073,-0.393607829,0.614678899,-0.27268955,-0.092516465,-0.215214991,0.059508617,-0.307524291,-0.274723608,-0.212380836,-0.643221908,0.010393339
cor,-0.108523728,-0.204654711,0.039275983,-0.11150737,-0.110665711,691,-0.003304314,-0.040426304,-0.021816879,-0.030258252,-0.063810548,0.703703704,-0.073735718,-0.331190236,0.19776858,-0.010604086,0.201072893,0.208372665,0.238194883,0.03201811,0.548259438
cor,0.932878349,-0.268610928,-0.068913414,-0.20432512,0.19484666,860,0.376431088,0.440074869,-0.111345997,-0.037050544,0.598551668,0.731543624,0.613419442,0.557225905,0.137024568,0.355006347,-0.23940652,-0.217981779,-0.303050302,0.637095914,0.717412653
cor,-0.121948558,-0.262749123,0.037482818,-0.17163614,-0.156432508,581,-0.045810452,0.123170419,-0.107559894,-0.04940212,-0.054386248,0.75,0.281583514,-0.054287431,0.005540371,0.055417491,0.051350824,-0.04987712,-0.117630048,-1.020816233,0.437420563
cor,-0.067552757,-0.202835496,-0.113310117,-0.174401894,-0.137168748,601,0.440208023,0.046315483,0.00525838,-0.005819466,0.070669515,0.733766234,0.140190052,-0.565389254,-0.131085047,0.001547952,-0.571293069,-0.132632999,-0.177400529,-0.002737851,0.330376384
cor,1.578530289,-0.052974935,-0.118013032,-0.082401042,0.61338787,699,0.111196572,-0.012397059,-0.026704925,0.272846971,-0.474889726,0.194444444,-0.063588671,0.953520877,-0.308503504,0.054279428,-0.419700076,-0.362782932,-0.296106445,0.056925265,0.194957037
cor,0.123054239,-0.214607729,0.036305977,-0.124707604,-0.020718568,761,0.138514824,0.014163405,-0.026285816,0.014156234,-0.203304722,0.374193548,0.158830418,-0.305351021,0.057424583,-0.004492405,-0.081090241,0.061916988,0.043261178,0.014712266,0.089173126
cor,0.835647032,-0.124398169,0.107715647,-0.030870472,0.320570652,776,0.139895323,-0.016673022,-0.026373321,0.03624185,-0.562831729,0.179487179,0.052394632,-0.248830043,-0.058356749,0.020288202,-0.198252071,-0.07864495,-0.041683727,-0.081534373,-0.318220047
cor,0.49131915,-0.131257254,0.010820574,-0.07694677,0.146366927,530,0.097959561,0.097767908,-0.092306662,0.01201702,-0.079829088,0.861788618,-0.07931138,0.381101574,0.127375264,0.074206946,0.029415703,0.053168318,0.029607356,0.194716976,-1.232709699
cor,-0.282199814,-0.091822131,-0.004129036,-0.059330118,-0.143194426,645,0.481468166,-0.031548975,-0.058595805,-0.11543106,-0.336454837,0.601351351,-0.3520995,0.529966645,0.536036519,-0.063064097,0.054568353,0.599100616,0.567585494,-0.118996352,0.089602443
nar,-0.050481641,0.198075255,-0.181782251,0.062179771,0.021844059,714,0.066521501,0.031333769,-0.012117358,-0.038746656,0.309875208,0.806451613,-0.262036958,-0.344704127,0.038454323,-0.116460078,-0.028067178,0.154914401,0.007120554,0.337855189,-0.11957767
nar,-0.192957219,0.168411889,-0.361038279,-0.042491317,-0.097846905,535,0.182779552,0.012557673,0.163175016,0.141738161,-2.336628393,-2.469135802,-0.185251261,-0.473043383,-0.008549147,0.001292936,-0.191328699,-0.009842083,-0.02110682,-0.002733229,-0.06778725
nar,-0.448024992,0.296461395,-0.094920016,0.153213088,-0.087417109,775,-0.164361915,0.242403895,0.07031698,-0.110630357,-0.006376324,0.558252427,0.746607341,-0.382275481,-0.094392741,-0.090215865,0.069969174,-0.004176877,-0.336796636,0.235996994,0.32467387
nar,0.013278281,0.218146551,-0.174604355,0.072793789,0.053178074,709,0.10917939,-0.101262557,0.003180818,-0.048078489,-0.074518028,0.625730994,-0.049168291,-0.034113962,-0.165483625,-0.100449048,-0.274663015,-0.065034577,-0.064221069,2.944514261,2.059509382
nar,-0.395355894,0.098921692,-0.303316059,-0.114239126,-0.231927484,723,-0.105626375,0.275284502,-0.026965225,-0.057118266,0.285258652,1.34751773,0.315948257,0.654834671,-0.347602225,-0.006225315,-0.24197585,-0.34137691,-0.622886727,-0.009506697,0.871296159
nar,-0.080591695,0.130686568,-0.285743481,-0.044656308,-0.057789206,613,-0.074262892,0.007599405,0.002430197,-0.104774724,-0.130731505,0.624203822,0.333809622,-0.479967969,-0.223165705,-0.04951949,-0.148902813,-0.173646215,-0.23076511,0.103172489,0.022765685
nar,-0.14028677,0.198434203,-0.255293889,0.02276448,-0.037377161,675,0.067708035,-0.003209899,0.007082901,0.008721941,0.161805317,0.76146789,-0.307550536,0.203502434,0.302038397,0.01153882,0.234330362,0.290499578,0.305248296,0.056701138,0.01043698
nar,-0.191217955,0.170577743,0.010602064,0.118711571,0.011276984,702,-0.157348181,-0.18610115,-0.078852531,-0.228958287,0.995311914,0.852380952,-0.703343729,0.066139573,-0.153976936,-0.055410121,0.003371246,-0.098566815,0.032124215,-0.837775599,0.264594881
nar,-0.457074368,0.22550909,-0.106451203,0.123423741,-0.075485913,603,0.13074442,0.027483614,0.231596495,0.234301765,-0.054386248,0.54973822,-0.379860006,-0.095869293,0.093832191,0.122175873,-0.036912229,-0.028343683,0.066348577,-1.274400478,-0.072351954
nar,-0.164056697,0.221517713,0.078824429,0.174401894,0.054867499,671,-0.00613311,0.015250472,0.038150925,0.024016238,0.651937972,0.827272727,-0.268189665,-0.062044261,0.474753429,-0.008006329,0.480886539,0.482759758,0.459502957,0.129042212,-0.056864503
nar,-0.482066136,0.043996132,-0.074661306,-0.006823016,-0.207562219,444,0.140395157,0.012219917,0.060103345,0.449019989,0.765565301,2.395299147,-0.047102721,-0.014231656,0.528085393,0.022016872,0.387690236,0.506068521,0.515865476,-1.547035114,-0.259431232
nar,-0.023837732,0.342212324,-0.264157281,0.121905186,0.061065253,784,0.140656518,-0.069635699,-0.003536068,-0.026873524,-0.283293465,0.261306533,0.273106693,-0.344003049,-0.092110106,-0.032133252,-0.232766624,-0.059976854,-0.022474407,0.093409789,-0.254976171
nar,-0.194984307,0.39705169,-0.162825978,0.172874642,0.026399936,680,0.148408436,0.024577808,0.015108019,0.072689427,0.128028455,0.518518519,-0.175020366,0.081795343,-0.058917534,-0.015671739,-0.20732597,-0.043245795,-0.083495342,-0.191596955,-0.140428274
nar,0.190156921,0.181355442,-0.137575872,0.057089539,0.109870239,566,-0.035617849,-0.094515345,-0.061812608,-0.078922186,-0.029508807,0.815602837,-0.123153372,0.335611996,-0.12958501,0.001893013,-0.093967161,-0.131478024,-0.035069665,0.005640482,0.767460476
nar,0.207656467,0.258771459,-0.070193619,0.135986731,0.163793161,650,-0.075854878,-0.039624635,0.034552962,-0.197664502,-0.569385109,-0.033519553,-0.213601454,-0.264983323,-0.335968294,-0.103603534,-0.260113415,-0.23236476,-0.296343659,0.390981337,0.185507325
nar,0.148560259,-0.274306111,0.139403567,-0.12678213,-0.028085219,715,0.271442851,0.129862937,0.048696479,0.029914981,-0.132803661,0.646067416,-0.195205003,0.046938434,0.024948031,0.295532583,-0.24649482,-0.270584552,-0.104914906,6.296174724,-0.665264392
nar,-0.182801575,-0.270094538,-0.043324594,-0.18155381,-0.183308126,519,0.108558633,0.012557673,0.158904564,0.159590941,0.696919547,1.333333333,-0.185251261,-0.473043383,0.111719777,0.001292936,0.003161144,0.110426842,0.099162104,-0.002733229,-0.06778725
nar,0.521882923,-0.180769143,0.299363128,-0.001845941,0.209407544,874,0.060762007,0.199512067,-0.007955397,0.037901439,0.027630737,0.668539326,0.290126503,0.205545108,-0.055236609,0.015824439,-0.115998616,-0.071061047,-0.254748675,0.076987669,0.68767267
nar,0.41775515,-0.145977767,-0.074830438,-0.120629707,0.061519732,669,-0.520246094,-0.147040442,-0.017926709,-0.095989406,-0.074518028,0.764285714,-0.055445094,-0.087801509,-0.273363881,-0.119111943,0.246882213,-0.154251938,-0.126323439,1.35660473,2.65200095
nar,0.140570985,0.138055549,0.036085833,0.085160076,0.108639716,832,0.092610279,0.071750531,-0.04457972,-0.027080346,2.046902605,4.926782272,-0.100231857,0.083922852,-0.184377902,-0.064288423,-0.276988181,-0.120089479,-0.256128433,-0.766041926,-0.715845571
nar,-0.059567775,-0.243667215,-0.075809495,-0.175648145,-0.133994752,593,0.015557228,-0.031043346,-0.01114007,-0.071133071,-0.071372335,0.777777778,-0.30795113,0.168268201,0.337156407,0.014170828,0.321599178,0.322985578,0.368199753,0.084215725,0.100806079
nar,0.28057354,-0.003110254,0.086407162,0.032024608,0.12385765,809,-0.010793819,0.014688862,-0.016898809,-0.076995351,0.066089496,0.690909091,-0.014135863,-0.107736583,-0.543188707,0.002667932,-0.532394889,-0.545856639,-0.557877569,-0.024763471,-1.039120265
nar,-0.032053876,-0.182341725,0.328663974,-0.013680516,-0.020494691,708,0.454745332,-0.052502018,0.176646626,0.027629992,-1.029424897,-0.963363362,-0.124906275,0.159396377,-0.536320712,-0.069951886,-0.991066043,-0.466368825,-0.483818693,-0.438854935,0.420331313
nar,0.123810368,-0.287575812,0.073466323,-0.177421627,-0.075485913,707,0.04684156,-0.221307384,-0.06317477,-0.014344386,-0.23959347,0.604316547,-0.461899513,-0.21368457,0.132720685,-0.050562788,0.085879125,0.183283472,0.354028069,0.236623486,0.479124524
nar,0.077203151,-0.274895475,0.09360401,-0.147977365,-0.068584374,658,-0.005529044,0.032123859,-0.057405487,-0.029012468,0.112790417,0.742138365,0.292570544,-0.187880509,-0.026238227,0.019535041,-0.020709182,-0.045773267,-0.058362085,-0.103975877,0.109798677
nar,-0.189045544,-0.139171439,-0.074661306,-0.113891885,-0.151769495,533,0.11742733,0.034644593,0.046024679,-0.893772357,-0.553838647,0.043165468,-0.021196223,-0.213474825,-0.289644788,0.07385869,-0.407072119,-0.363503478,-0.324289382,-0.345983137,-1.634470115
nar,0.231290429,-0.258109295,0.201560769,-0.091078587,0.044708489,788,0.165515776,0.014282077,0.028091644,0.018758267,-0.136647436,0.391304348,0.240456329,-0.16620372,0.014031848,0.013139224,-0.151483928,0.000892624,-0.00025023,-0.079054931,0.059395722
nar,0.111419604,-0.236867747,0.017535105,-0.135830075,-0.037714194,647,-1.411914485,0.039101936,-0.000553452,0.007810427,0.147767317,0.71942446,0.166102131,0.185115776,0.045454817,-0.023769373,1.457369303,0.06922419,0.006352881,-0.12840274,0.235408997
nar,-0.064672658,-0.287563602,0.140667465,-0.121625539,-0.099985719,504,-0.229980382,-0.182351653,-0.029810741,-0.020007498,-0.258745642,0.632478632,-0.336883079,-0.128381697,-0.090602554,-0.092355728,0.139377828,0.001753174,0.091749098,0.71938392,0.541290626
nar,0.36739221,-0.312195244,-0.004129036,-0.197942075,0.012292793,652,-0.105255233,-0.041210844,0.004279619,0.433107432,1.270764039,5.908730159,-0.171449875,-0.216804537,-0.16536815,-0.028033679,-0.060112917,-0.137334471,-0.124157306,0.129303932,0.240366719
nar,-0.15432959,-0.011872018,0.085872597,0.023418355,-0.040567539,725,0.114860822,-0.305960249,-0.009620922,-0.009566214,-0.029511925,0.61722488,-0.599538332,0.002933652,0.039616421,0.151555798,-0.075244401,-0.111939377,0.34557667,51.66113453,0.510326417
nar,0.081245145,-0.003177583,0.259947561,0.102365446,0.095369768,568,0.075376959,0.012557673,0.130434885,0.145308717,0.021643464,0.288770053,-0.185251261,-0.473043383,0.096158667,0.001292936,0.020781707,0.094865731,0.083600993,-0.002733229,-0.06778725
nar,0.220877018,0.218369125,0.065713857,0.164288733,0.1891695,823,-0.034979393,-0.214154465,-0.024239697,0.009696678,0.197666043,0.668269231,-0.152728042,-0.318883065,-0.034833015,-0.096057584,0.000146379,0.061224569,0.17932145,0.301231373,1.402194792
nar,-0.023492343,0.188622957,-0.041572465,0.103991127,0.061519732,685,0.270804043,0.011808214,-0.02497728,0.019769771,0.27465216,0.840909091,-0.237472384,-0.007270189,0.197395653,0.075168811,-0.07340839,0.122226842,0.185587439,-10.33932058,-0.049724577
nar,0.166928044,-0.070658352,0.082899887,0.010385375,0.0756816,846,0.285594367,-0.196406235,-0.039554935,-0.07926555,0.152270936,0.869565217,-0.612285933,-0.174937782,-0.276089894,-0.052557134,-0.561684262,-0.22353276,-0.079683659,0.300433296,0.320775351
nar,-0.154175417,0.161039578,-0.187774288,0.014885436,-0.046358374,605,0.048777671,-0.021296999,0.055767103,0.258578278,-0.105291861,0.604790419,-0.315003446,0.019248392,-0.252959165,0.022800337,-0.301736837,-0.275759503,-0.231662166,1.184532051,0.067608781
nar,-0.021175361,0.295474126,-0.102117556,0.14314614,0.082816062,751,-0.015099888,0.035536524,0.046406849,0.049602662,0.018231585,0.594262295,0.004202554,-0.307248773,-0.509767619,-0.015496848,-0.494667731,-0.49427077,-0.545304143,0.050437462,8.455935346
nar,0.057475918,0.217633672,-0.132525796,0.10282452,0.088941077,674,0.01283896,0.000667653,0.088631994,0.098307027,0.031751316,0.043478261,0.207834162,-0.130294959,0.187546803,0.021384208,0.174707843,0.166162595,0.18687915,-0.164121527,0.00321243
nar,0.414252737,0.341366971,0.055474571,0.256489961,0.313828666,808,-0.073586636,0.011900786,-0.00177762,-0.072758181,0.227834281,0.640186916,0.322603268,0.15362188,-0.102114774,-0.101547683,-0.028528138,-0.000567091,-0.11401556,-0.661023568,0.03688985
nar,0.04825197,0.205504384,-0.157648858,0.079273588,0.068584374,665,-0.036392799,0.01984648,0.02891722,0.066880336,-1.181725328,-0.176567658,-0.121904393,-0.093503323,-0.031441679,0.00893301,0.00495112,-0.040374689,-0.051288159,-0.095536819,-0.162803652
nar,-0.198497821,0.442654965,0.127646749,0.314383592,0.115238544,602,0.040894503,-0.000340921,-0.006407604,-1.008156467,-0.223688612,0.473429952,-0.148373566,0.469644611,-0.333294602,-0.001414832,-0.374189105,-0.331879769,-0.33295368,-0.003012559,0.002297722
nar,0.169441177,0.107303864,-0.098902489,0.032227808,0.090507428,807,0.03203699,-0.00653197,0.010508376,0.000526977,-0.003332864,0.398907104,-0.424794843,-0.073438853,-0.029564647,-0.007979293,-0.061601637,-0.021585354,-0.023032677,0.108652202,0.015376764
nar,-0.102134637,0.182337042,-0.027555166,0.098785509,0.018857097,736,0.127063242,-0.079322787,-0.034034051,-0.044014612,0.315547648,0.661016949,-0.395746688,-0.20750187,-0.052188924,-0.025624104,-0.179252166,-0.026564819,0.027133863,0.123488547,0.200438284
nar,-0.064672658,0.265520399,0.214865688,0.25069754,0.128118583,562,0.048758366,-0.282225692,0.028052601,-0.043268841,-0.15810508,0.550898204,-0.473889302,0.271926587,-0.052897979,-0.039467901,-0.101656344,-0.013430078,0.229327713,-0.145141752,0.595551936
nar,-0.314146962,-0.011686453,-0.119742056,-0.053029574,-0.15116813,610,0.144470611,-0.042797054,-0.014398409,0.195534372,-0.510539567,0.120805369,-0.129298296,-0.168625751,-0.237355957,0.047536176,-0.381826568,-0.284892133,-0.194558903,-0.281903419,0.330994722
nar,-0.128367603,-0.034366369,-0.021189342,-0.029878591,-0.065532178,741,0.134919633,-0.308385463,-0.042005798,0.081090015,-0.036889906,0.646464646,-0.619587919,-0.177485955,-0.069984309,0.008645381,-0.204903942,-0.07862969,0.238401154,-0.048710225,0.49772672
nar,-0.294513649,-0.270094538,-0.129973781,-0.216319433,-0.246475115,497,-0.07278087,0.012557673,-0.033164093,0.050362101,-0.212105949,0.068181818,-0.185251261,-0.473043383,0.149488439,0.001292936,0.222269309,0.148195504,0.136930766,-0.002733229,-0.06778725
nar,-0.055045061,-0.371661359,0.036507699,-0.223358839,-0.158250265,733,-0.008318246,-0.19271654,-0.033545468,-0.071015586,-0.33794517,0.550724638,-0.398001328,-0.203624126,-0.098479365,-0.06458108,-0.090161119,-0.033898285,0.094237175,0.317158291,0.484210797
nar,-0.097033592,-0.244389745,-0.058201452,-0.176784915,-0.151192563,591,-0.973415656,0.046377174,0.00120198,0.021136824,-0.142648796,0.755725191,-0.130766731,-0.067668679,-0.07922755,0.030363604,0.894188106,-0.109591154,-0.125604724,-0.448709862,-0.354655752
nar,-0.079071179,-0.148926065,-0.104356329,-0.126701577,-0.107419045,752,-0.233358765,0.136373327,-0.133322509,-0.088744119,0.399628089,1.676258993,-0.004357908,-0.228128324,-0.330941085,-0.134082819,-0.09758232,-0.196858266,-0.467314411,0.587751738,-31.29330428
nar,-0.269806979,-0.405549932,-0.117796292,-0.288777458,-0.282595566,546,-0.069009119,-0.043563692,-0.011358897,-0.118581095,-0.34272854,0.629310345,0.051716984,-0.196830331,-0.328729089,-0.055109957,-0.25971997,-0.273619132,-0.285165397,0.279987117,-0.84234789
nar,-0.092642206,-0.436057605,-0.102117556,-0.310600114,-0.230858933,655,-0.070056115,-0.039617522,-0.034836986,-0.023519866,-0.357794857,0.616438356,-0.09665874,0.147639021,0.205322653,-0.01148754,0.275378768,0.216810193,0.244940174,-0.077808295,0.409870042
nar,0.007737143,-0.205869689,0.05831135,-0.119594185,-0.076977669,596,0.113969083,-0.136827373,-0.084619193,0.20770583,0.507863612,0.563636364,-0.44221348,-0.505306339,-0.269943629,-0.091209689,-0.383912713,-0.178733941,-0.133116256,0.180503749,0.309414749
nar,0.101468648,-0.386882567,0.019491065,-0.264203945,-0.141014109,667,0.15763287,0.31501654,-0.131924743,-0.071587055,-0.177857729,0.733870968,0.153396786,-0.165172397,0.08796532,0.105493703,-0.06966755,-0.017528383,-0.22705122,-0.638688455,2.053605875
nar,-0.202658272,-0.21084216,-0.113310117,-0.1796868,-0.188607029,599,-0.064715162,0.012165111,-0.032436528,0.052890016,0.095942056,0.758169935,-0.390094059,-0.030585199,0.086374363,0.015270318,0.151089525,0.071104045,0.074209252,-0.499271495,-0.031185072
nar,0.690016234,-0.214593381,-0.118013032,-0.176873573,0.179001658,569,-0.411172542,0.00235608,-0.009972765,0.351169706,-0.557427235,0.03875969,0.028261632,-0.298864754,0.547982064,-0.00639324,0.959154606,0.554375304,0.545625984,0.021391751,0.083366726
nar,-0.116611609,-0.232008355,-0.038809838,-0.163941457,-0.145029976,722,-1.469250527,-0.04484089,-0.046201707,-0.022175794,0.143313165,0.567567568,-0.077884723,-0.09663007,0.004439825,-0.035653609,1.473690352,0.040093435,0.049280716,0.36897013,0.575734094
nar,-0.232124175,-0.308439296,-0.012525075,-0.191396925,-0.211199488,598,0.021100931,-0.005214348,-0.024132273,-0.031680834,1.26630285,1.641025638,-0.134888308,0.019803083,-0.041449482,-0.021688405,-0.062550413,-0.019761077,-0.036235135,-1.09520347,0.03865678
nar,-0.365834888,-0.083162993,-0.174674984,-0.121625539,-0.218599956,459,-0.446937687,-0.201369476,-0.052458657,-0.128010521,-0.297883639,0.572649573,-0.062870634,-0.42861291,-0.209584577,-0.101747579,0.23735311,-0.107836998,-0.008215101,0.237388041,3.202917875
nar,-0.356743161,-0.242076526,0.128000129,-0.103433922,-0.199010351,629,-0.042876718,-0.041210844,-0.065954857,-0.118244225,1.202110906,5.081560284,-0.171449875,-0.216804537,-0.189572498,-0.028033679,-0.14669578,-0.161538819,-0.148361654,0.129303932,0.240366719
