focus_type,Odur,Vdur,Cdur,Rdur,Sylldur,Wdur,O1Hexc,Fallexc,Nucleusfallexc,H_N2exc,pd,Pd_rime,Falldur,Risedur,Hf0_Ef0,L1_Hexc,O1f0_Ef0,L1f0_Ef0,L2f0_Ef0,Risesp,Fallsp
cor,-0.194259067,-0.127962569,0.173654899,-0.007816377,-0.079136292,648,0.073401871,0.077488441,-0.027222111,-0.010288482,0.222900598,0.812903226,0.002622605,0.128878311,0.413760574,0.054894869,0.340358703,0.358865705,0.336272133,0.425943428,29.54636002
cor,-0.059726456,0.223977189,-0.175671676,0.056576188,0.014411646,663,0.006140638,0.004908709,0.009102863,0.028353371,0.002602976,0.85106383,0.122583079,-0.013060277,-0.134670515,-0.033328229,-0.140811152,-0.101342286,-0.139579224,2.551877591,0.040043937
cor,-0.327945383,-0.000758771,-0.210064205,-0.082803077,-0.167348421,549,-0.053797035,-0.143095566,-0.00626696,-0.037311068,-0.208199676,0.481481481,-0.41410981,-0.102431472,-0.232759776,-0.056092505,-0.178962741,-0.17666727,-0.08966421,0.547610069,0.345549809
cor,-0.212826456,-0.070745753,-0.048955855,-0.064517601,-0.113027564,572,-0.12216317,-0.039818049,-0.036990439,-0.031873278,0.378181737,0.537037037,-0.122166453,-0.49757717,-0.312372691,-0.127090631,-0.19020952,-0.18528206,-0.272554641,0.255418935,0.325932759
cor,-0.073746118,0.20782288,-0.288756263,0.00486887,-0.025567894,614,0.015461161,-0.01438742,-0.011650305,-0.024507883,-0.126534608,0.619883041,0.057413867,0.035637777,-0.030704388,-0.00687313,-0.04616555,-0.023831258,-0.016316969,-0.192860806,-0.250591375
cor,-0.219260454,0.06001385,-0.050639814,0.011076299,-0.080208921,755,0.036033974,0.004408315,0.043890793,0.016550916,-0.119776028,0.757894737,0.181778664,0.654061482,-0.101698531,0.015794183,-0.137732505,-0.117492714,-0.106106846,0.024147857,0.024251005
cor,-0.478312468,0.126567794,-0.125525233,0.016158005,-0.181191731,721,0.417120217,-0.039543503,-0.000294863,-0.053021902,-0.056376617,0.904040404,0.343665906,0.020583125,-0.12599018,-0.066460777,-0.543110397,-0.059529403,-0.086446677,-3.228896399,-0.115063794
cor,0.319564719,-0.102343073,0.289469667,0.023522467,0.12766947,636,0.086977846,0.072206186,0.049563431,0.25231294,-0.078524094,0.742718447,-0.051434913,0.101530569,0.122775482,0.106808225,0.035797636,0.015967257,0.050569296,1.051980953,-1.403836079
cor,0.081843799,0.014379636,-0.006443706,0.006790256,0.038971293,659,-0.024288504,-0.055527845,-0.027116676,-0.035286715,-0.137571869,0.965116279,0.196119337,-0.120281353,-0.460330109,-0.034445016,-0.436041605,-0.425885093,-0.404802264,0.286370372,-0.283132945
cor,-0.174236378,-0.041551717,0.414722788,0.156050519,0.029678258,711,-0.133942544,-0.099893376,0.142762569,-0.057687841,-0.301527529,0.418918919,-0.15209152,-0.134111359,0.316917233,-0.070025925,0.450859778,0.386943158,0.416810609,0.522147606,0.656797798
cor,0.020264035,0.105934665,-0.291419185,-0.038703624,-0.017714751,593,0.007789729,-0.010043856,0.055480852,-0.000107113,0.008442004,0.821989529,-0.271243183,0.156753625,-0.096060507,0.013986794,-0.103850236,-0.110047301,-0.086016651,0.089227885,0.037028973
cor,-0.087935276,-0.014085858,0.02457992,0.000912809,-0.036207075,667,-0.014486602,0.03632635,-0.016513825,0.000235263,0.026013635,0.857142857,0.243847822,-0.192322213,-0.153147915,-0.059073561,-0.138661313,-0.094074354,-0.189474265,0.307159324,0.148971392
cor,0.255167626,0.160902395,0.015676514,0.100754971,0.156950903,773,-0.016074644,-0.03759228,0.035250778,0.032049473,-0.052341313,0.78280543,0.194647711,-0.064806918,-0.270560048,-0.03708539,-0.254485404,-0.233474657,-0.232967768,0.572244319,-0.193129834
cor,0.001006008,0.007441168,0.153956898,0.070503113,0.039035002,734,0.033298314,-0.119910186,0.086082264,0.019873984,-0.035708163,0.444444444,-0.159188147,0.104724464,-0.223658225,0.007164471,-0.256956539,-0.230822696,-0.103748039,0.068412586,0.753260768
cor,0.346077143,0.041411462,-0.097532832,-0.0109853,0.104402052,545,0.076545898,-0.027506084,0.032311759,0.020857892,0.041315074,0.593406593,0.022514413,0.221776888,-0.114645753,0.070347096,-0.19119165,-0.184992849,-0.087139669,0.317197598,-1.221710007
cor,-0.141639165,-0.134310272,0.285854076,0.070026874,-0.017699075,759,0.005980732,0.034572244,-0.038250563,0.159881233,0.187172199,0.901477833,-0.024017096,0.104390656,-0.15739069,-0.025759572,-0.163371422,-0.131631118,-0.191962934,-0.246761282,-1.439484734
cor,0.133798567,0.067897585,-0.042223561,0.028581619,0.062478156,697,0.028843964,-0.057233144,0.016264721,0.010354036,-0.065660054,0.843575419,-0.079152769,0.059358281,-0.322818786,-0.006063027,-0.35166275,-0.316755759,-0.265585642,-0.102142901,0.723071919
cor,-0.065938747,-0.105858143,-0.097421769,-0.10338076,-0.09182159,710,0.379119827,0.050955054,-0.001910673,0.023932033,-0.185346508,0.792899408,0.196946316,0.031689942,0.087269521,-0.006955302,-0.291850306,0.094224823,0.036314467,-0.219479788,0.258725603
cor,-0.198142844,0.226030791,-0.233337601,0.058067648,-0.041728729,762,0.010646358,0.076240959,0.068927761,0.092737769,-0.013979495,0.581151832,-0.078728041,-0.30936788,0.121521218,-0.024273062,0.11087486,0.145794281,0.04528026,0.078460188,-0.968409194
cor,0.305312384,0.094038337,-0.148176773,0.000888313,0.105268514,705,0.060104713,0.043067084,-0.008255582,-0.026384155,0.047689715,0.85026738,-0.049633974,-0.012912887,-0.060359523,0.004903475,-0.120464236,-0.065262999,-0.103426607,-0.379735022,-0.867693641
cor,-0.194259067,-0.127962569,0.173654899,-0.007816377,-0.079136292,648,0.073401871,0.077488441,-0.027222111,-0.010288482,0.222900598,0.812903226,0.002622605,0.128878311,0.413760574,0.054894869,0.340358703,0.358865705,0.336272133,0.425943428,29.54636002
cor,-0.481902504,-0.185853412,0.177853933,-0.033197598,-0.198160138,616,-0.102608387,0.057383386,0.038855014,0.082613163,-0.109845606,0.825581395,0.090014881,0.108835644,0.035789553,0.01688483,0.13839794,0.018904723,-0.021593833,0.155140627,0.637487777
cor,-0.251211644,-0.000758771,-0.051615776,-0.020700769,-0.099783451,599,-0.042647537,0.031005047,-0.023189727,-0.024132138,-0.048527744,0.549132948,0.057431287,-0.202636173,0.186354272,-0.059451021,0.229001809,0.245805293,0.155349225,0.293387998,0.53986334
cor,0.020071708,0.22194508,-0.29850075,0.035967167,0.030904286,593.5,-0.061533675,-0.077766951,0.004960596,-0.000164212,0.316003046,0.417827298,-0.169745862,-0.258101527,0.071474342,-0.095065584,0.133008017,0.166539926,0.149241292,0.368326315,0.458137533
cor,0.47585653,0.032472325,0.218327906,0.110036462,0.25237015,702,-0.102466962,0.027819246,0.041667132,0.086980621,0.027742882,0.661375661,0.057413867,-0.094517581,0.027127964,-0.040482704,0.129594926,0.067610668,-0.000691282,0.428308713,0.484538797
cor,-0.50614329,-0.053696602,0.151919442,0.037659418,-0.177760311,701,-0.035404813,0.056563192,0.027355124,-0.025937794,-0.005032606,0.835897436,0.40702614,-0.192224176,0.469847008,-0.057051326,0.505251821,0.526898334,0.413283816,0.296795789,0.138966976
cor,0.376377024,-0.241901761,0.046952186,-0.116507719,0.078847122,746,0.02505306,0.043409065,-0.019181907,0.058586491,-0.087842637,1.005813953,-0.156907596,-0.282550165,0.093116473,0.038097892,0.068063413,0.055018581,0.049707408,-0.134835853,-0.276653685
cor,0.09885815,-0.010056834,-0.239127117,-0.085423696,-0.0210089,636,0.043534285,-0.106549438,0.05073198,-0.055513225,-0.024849397,0.880434783,-0.264522409,0.195632072,-0.098741983,0.071172318,-0.142276267,-0.169914301,0.007807455,0.363807003,0.402799287
cor,-0.051725281,0.314081527,-0.16109264,0.140655307,0.059157863,676,0.018862637,-0.010365797,-0.009651014,-0.007324407,-0.173460182,0.815384615,0.343526528,0.265448502,-0.19847838,0.005039198,-0.217341016,-0.203517578,-0.188112583,0.018983713,-0.030174663
cor,-0.174236378,-0.094975353,-0.122328304,-0.108500499,-0.133953216,700,0.051329873,-0.100764839,-0.060584738,-0.067173504,0.292964881,1.01754386,0.052072012,0.088073131,0.029193383,0.014851913,-0.02213649,0.01434147,0.129958222,0.1686316,-1.935105544
cor,0.101320176,0.191199151,0.538615225,0.320865526,0.243175223,733,0.049072328,-0.02379943,0.02595152,0.10877496,0.07175703,0.634980989,-0.051558622,0.173205901,0.271735553,0.028978237,0.222663225,0.242757316,0.295534983,0.167305137,0.461599429
cor,0.181647323,0.101566448,-0.003511417,0.061158224,0.111839631,665,-0.067910765,-0.131228539,-0.018438838,-0.028009474,0.104054541,0.870466321,-0.204304932,0.12328347,-0.32528449,-0.079702178,-0.257373726,-0.245582312,-0.194055951,-0.646495255,0.64231704
cor,0.307960928,0.016937094,0.050948669,0.031382696,0.131499406,758,-0.001743478,0.154672177,-0.007427012,0.068502446,0.018660816,0.898550725,-0.345717577,0.192632975,-0.137209532,0.105456807,-0.135466055,-0.242666339,-0.29188171,0.547449399,-0.447394601
cor,-0.023138177,0.06101758,0.009997201,0.039550527,0.010816928,690,-0.043391525,0.080727062,0.0618178,0.067864436,-0.129768689,0.412935323,0.222863406,-0.259235968,-0.234762843,-0.034565723,-0.191371319,-0.20019712,-0.315489905,0.133336912,0.362226637
cor,0.242827609,0.29131647,-0.168898319,0.119032498,0.160055663,669,0.066037921,0.057051896,0.052948213,0.075227429,0.175655705,0.59223301,0.178828766,0.59728266,0.033568859,0.074401359,-0.032469062,-0.040832501,-0.023483037,0.124566415,0.319030865
cor,0.405464906,0.172213785,0.3805542,0.27624098,0.331225544,818,-0.094676308,0.051823796,0.294392137,0.000358218,-0.25948873,0.465020576,0.624444508,-0.302015714,0.553240296,-0.085193377,0.647916604,0.638433672,0.501416499,0.282082596,0.082991836
cor,0.352741676,0.183028273,-0.15306041,0.062879561,0.156195391,695,0.043304279,-0.016693044,0.013017653,-0.019355157,0.001526978,0.875675676,0.422311976,-0.093277298,-0.274570944,-0.019602144,-0.317875223,-0.2549688,-0.2578779,0.210149138,-0.039527754
cor,-0.141813469,-0.062054773,0.006494785,-0.034753532,-0.070356803,665,-0.160931441,0.035319153,-0.004879396,0.012694837,-0.143494071,0.774725275,0.097978318,0.270170183,-0.160967307,0.05043246,-3.58661E-05,-0.211399767,-0.19628646,0.18666923,0.360479271
cor,0.16765933,0.122702429,-0.218522515,-0.002765126,0.063870503,784,0.0698973,-0.057116726,0.017304202,-0.063804334,0.136116131,0.711111111,-0.064267789,0.2442378,-0.008607034,0.086198012,-0.078504333,-0.094805046,0.048509692,0.352926583,0.888730226
cor,0.161232382,-0.033231593,0.0554249,0.000888313,0.055868764,727,0.10128393,0.024692571,-0.022299139,0.014980074,0.074001281,0.871657754,0.02757443,0.255277833,-0.06151982,0.096498276,-0.16280375,-0.158018096,-0.086212391,0.37801275,0.895488002
cor,-0.194259067,-0.127962569,0.173654899,-0.007816377,-0.079136292,648,0.073401871,0.077488441,-0.027222111,-0.010288482,0.222900598,0.812903226,0.002622605,0.128878311,0.413760574,0.054894869,0.340358703,0.358865705,0.336272133,0.425943428,29.54636002
cor,0.136634496,-0.195384356,0.321882884,0.022911018,0.064852409,757,0.066107793,-0.025257585,-0.016851288,0.022045878,0.077568698,0.945054945,-0.192242836,-0.134956199,0.005979448,0.029406288,-0.060128345,-0.02342684,0.031237034,-0.217895053,0.131383753
cor,-0.163515943,-0.182863755,0.193259069,-0.037637762,-0.081015404,597,0.062809844,0.116232409,-0.019718275,-0.052448644,0.402310653,0.841176471,0.466791141,0.45203454,-0.083157428,0.086383356,-0.145967272,-0.169540784,-0.199389837,0.191099016,0.249003031
cor,-0.296430926,-0.158116151,0.372151155,0.033096174,-0.074127064,564,-0.117147578,-0.077766951,-0.064619748,-0.025734317,-3.25149935,-3.427374302,-0.169745862,-0.258101527,-0.246811557,-0.095065584,-0.129663979,-0.151745973,-0.169044606,0.368326315,0.458137533
cor,-0.241421502,-0.318228786,0.161985221,-0.123669298,-0.169951293,614,0.111762562,-0.005629073,-0.028873399,0.02155088,-0.102175004,0.731543624,-0.004100991,0.15959526,-0.054925316,0.121784865,-0.166687878,-0.176710181,-0.049296243,0.763085722,1.372613125
cor,-0.096310667,0.145296689,-0.122131316,0.02702617,-0.021678087,705,0.063652229,0.043253162,-0.023519228,0.033862633,0.007045649,0.85492228,-0.055323941,0.017474925,0.416198722,0.044489728,0.352546493,0.371708994,0.37294556,2.545918071,-0.781816355
cor,-0.423424152,-0.134057013,0.035453692,-0.060379913,-0.206255717,682,-0.10245434,-0.001237163,-0.019356524,0.018154973,-0.077353964,0.956284153,0.100267781,-0.394821753,0.049922025,-0.027378418,0.152376365,0.077300443,0.051159188,0.069343743,-0.012338589
cor,0.117250364,0.025437874,-0.103202229,-0.01609432,0.030705316,633,0.091001354,0.124336018,-0.005017105,-0.046175659,0.040753011,0.873737374,0.102869826,0.215442915,-0.060292308,0.102562786,-0.151293662,-0.162855094,-0.184628326,0.476055505,1.208673358
cor,0.293982927,-0.27624038,0.086345655,-0.144535454,0.042335722,680,0.050950993,-0.029921572,-0.021417783,-0.012974271,0.118773228,1.479452055,-0.088529031,0.234341256,-0.204532355,0.047025578,-0.255483348,-0.251557933,-0.174610783,0.200671356,0.337985988
cor,-0.048786186,-0.103879293,-0.146197242,-0.124062324,-0.095451693,590,0.096423693,-0.038492664,-0.036191419,-0.041882834,0.05076427,0.839285714,0.120126523,-0.314260945,-0.141744625,0.042620551,-0.238168318,-0.184365176,-0.103251961,-0.135621532,-0.320434349
cor,0.047282749,-0.188615379,0.184830067,-0.053685672,-0.017714751,622,0.036188927,0.012051478,0.004835722,0.019887147,-0.092862039,0.75,-0.033625188,-0.079062324,-0.191500038,0.014533617,-0.227688965,-0.206033655,-0.203551516,-0.183824814,-0.358406259
cor,0.066111923,0.181633429,-0.228242118,0.022820233,0.041034685,725,0.113843607,0.06382222,-0.009620246,-0.039998527,0.065034088,0.870967742,0.249120207,0.24821072,-0.194380637,0.084476245,-0.308224245,-0.278856882,-0.258202858,0.340340841,0.256190459
cor,-0.369553114,-0.270993508,-0.031353027,-0.171778967,-0.243910188,637,-0.022326309,0.042003428,-0.011440023,-0.007821034,-0.150651954,0.93373494,0.347170172,-0.037990262,-0.085863846,-0.002962622,-0.063537537,-0.082901224,-0.127867274,0.077983718,0.120988009
cor,0.489925754,0.069946982,-0.205942344,-0.048148467,0.202699832,780,0.051547183,0.054622044,0.056525382,0.136617454,-0.067061672,0.483695652,-0.068223492,0.28327109,0.176715912,0.113036406,0.125168729,0.063679506,0.122093868,0.399039682,-0.800633954
cor,-0.032504483,-0.027527851,-0.097532832,-0.054324567,-0.047717819,528,-0.011749532,-0.030987057,-0.018576287,0.007161815,0.022123556,0.609195402,-0.006432689,0.016142774,-0.094039125,0.001786034,-0.082289593,-0.095825159,-0.063052068,0.110639833,4.817123272
cor,0.179328557,-0.154086018,-0.103468653,-0.13103188,-0.002528439,636,0.186483321,0.140011044,-0.08130689,0.013414199,-0.004253914,0.932926829,-0.116654468,0.056578142,-0.086442693,0.210176975,-0.272926014,-0.296619668,-0.226453737,3.714808741,-1.200220153
cor,-0.450049725,-0.16236379,0.036945616,-0.09146118,-0.206958893,615,-0.050774757,-0.080615373,-0.01033596,-0.010796475,-0.065660054,0.955696203,-0.173546132,-0.245912877,0.222177394,0.025431957,0.272952151,0.196745437,0.302792767,-0.103418567,0.464518409
cor,-0.477830096,-0.298592968,-0.045463492,-0.198403076,-0.292159605,677,-0.150333607,0.097188637,-0.019407482,0.013561426,-0.119578392,0.960264901,0.287996875,-0.013427942,0.112019247,0.021689074,0.262352854,0.090330173,0.01483061,-1.615219541,0.337464206
cor,-0.119756664,-0.204504049,0.329635659,-0.008295378,-0.051948009,665,-0.075111644,-0.081715095,-0.049477641,-0.027212407,-0.102271039,0.56424581,0.094794988,-0.103122627,-0.109482352,-0.06562515,-0.034370708,-0.043857202,-0.027767256,0.636379734,-0.862019152
cor,-0.425379051,-0.236863481,0.02827801,-0.137688544,-0.237001179,685,-0.187819883,-0.148529695,-0.061594413,-0.025474673,0.014800256,0.956521739,-0.251846462,-0.543334533,-0.117753893,-0.139955028,0.07006599,0.022201134,0.030775802,0.257585372,0.589762882
cor,-0.194259067,-0.127962569,0.173654899,-0.007816377,-0.079136292,648,0.073401871,0.077488441,-0.027222111,-0.010288482,0.222900598,0.812903226,0.002622605,0.128878311,0.413760574,0.054894869,0.340358703,0.358865705,0.336272133,0.425943428,29.54636002
nar,-0.265905456,0.014296416,-0.057829806,-0.016365013,-0.108087348,659,-0.08325566,-0.044171153,0.016989988,-0.020015555,-0.078609889,0.84,-0.213954969,-0.178490457,-0.015829922,-0.035899933,0.067425739,0.020070011,0.028341231,0.201130824,0.206450699
nar,-0.426603047,0.062977974,-0.022806971,0.03011021,-0.126058717,614,0.291561609,-0.032317204,-0.015833586,-0.028074797,-0.057920211,0.516483516,-0.020295267,0.057896049,0.021769886,0.374430206,-0.269791723,-0.35266032,0.05408709,6.467284209,1.59235176
nar,-0.403922386,-0.402753265,0.04462348,-0.248261178,-0.299749965,550,0.050480375,-0.003987342,-0.102247853,-0.089736663,0.445541986,0.769230769,-0.060106355,0.244797324,0.222112655,0.006805114,0.17163228,0.215307541,0.226099997,0.027798973,0.066338117
nar,0.028722172,-0.152619928,-0.133813878,-0.147039874,-0.079711668,599,-0.055328405,0.025573421,-0.040906228,-0.060676623,-0.142774344,0.717241379,-0.07791882,-0.243266562,-0.021477986,-0.017657094,0.033850419,-0.003820893,-0.047051407,0.072583316,-0.328205961
nar,0.084015688,-0.110551828,-0.038724564,-0.079306303,-0.015174661,797,-0.014273834,-0.062359846,-0.018481232,-0.012325489,-0.077502135,0.87283237,0.067179072,-0.177245669,-0.116112691,-0.024039938,-0.101838857,-0.092072753,-0.053752844,0.135630607,-0.928262996
nar,-0.023523564,0.117580732,-0.252008674,-0.045072329,-0.037073812,738,0.006193782,-0.011183268,-0.009929127,-0.00981668,-0.066865291,0.951612903,-0.074244082,-0.209573632,0.087407195,0.002800308,0.081213413,0.084606887,0.098590463,-0.013361928,0.150628405
nar,-0.314966665,0.011239991,0.138442015,0.053235057,-0.075955254,585,-0.120280939,-0.031977203,-0.027131317,-0.022341725,0.070572287,0.839622642,0.102869826,-0.10648328,0.43386189,-0.097004908,0.554142829,0.530866798,0.465839093,0.910987225,-0.31085114
nar,-0.091010305,0.132444018,-0.300276681,-0.028131061,-0.055232696,648,0.049671233,0.005871131,0.008328297,-0.002911037,0.016235189,1.180722892,-0.017366939,-0.008295266,-0.212129232,0.027173715,-0.261800464,-0.239302947,-0.218000362,-3.275810115,-0.338063632
nar,-0.048786186,0.092007374,-0.182000648,-0.025504101,-0.034490948,652,0.085320002,-0.039124509,-0.031602313,0.068436819,0.138837219,0.818181818,0.144873618,-0.320265931,-0.09613021,-0.005633345,-0.181450212,-0.090496864,-0.057005701,0.017589586,-0.270059583
nar,-0.015760916,0.036172812,-0.019276755,0.016230552,0.004831296,636,-0.000275738,-0.009270258,-0.010680085,-0.029662837,-0.061204526,0.722772277,0.020175113,-0.397139651,0.127979388,-0.036901809,0.128255126,0.164881197,0.137249646,0.092918975,-0.459489754
nar,0.043004843,0.11046278,-0.143968105,0.011866521,0.024942652,655,-0.129727145,-0.027593354,0.004524445,-0.023633022,-0.052027271,0.782608696,-0.003954289,0.037806931,0.300741058,-0.092649533,0.430468204,0.393390592,0.328334413,-2.450596528,6.978082364
nar,-0.16717879,0.084685471,-0.337045043,-0.092496367,-0.119834136,686,-0.084907982,0.245509849,-0.015671243,-0.032433077,-0.052341313,0.950549451,-0.26291967,-0.0272636,0.36702597,-0.059250975,0.451933952,0.426276945,0.121516121,2.173263075,-0.933782738
nar,-0.198183519,-0.153288067,0.021993843,-0.079101053,-0.135917057,637,0.075312426,-0.036082319,-0.002228898,0.147111293,-0.004354654,0.533707865,-0.292602976,-0.197431366,-0.178363483,0.011066571,-0.253675908,-0.189430053,-0.142281164,-0.056052748,0.123314942
nar,0.380493654,-0.191258719,0.359206284,0.016101741,0.134083978,683,0.037756348,-0.018918745,-0.002844006,-0.005651141,0.194847224,0.663101604,-0.006432689,-0.144788271,0.129650598,-0.012124373,0.091894249,0.14177497,0.148569343,0.083738639,2.941032054
nar,-0.345891352,-0.421058584,-0.219213249,-0.326935281,-0.336282423,676,0.027277395,0.159857367,-0.087361426,-0.099868886,-0.202060896,0.968253968,0.058327234,-0.024703132,-0.180904648,-2.24975E-05,-0.208182043,-0.18088215,-0.340762015,0.000910715,2.740698561
nar,-0.012163506,-0.295206891,0.116114794,-0.148624417,-0.105431889,553,-0.001741159,-0.12960692,-0.008557452,0.000624365,-0.065660054,1.02027027,-0.262039911,-0.220473614,0.39324027,-0.010193681,0.394981428,0.40343395,0.52284719,0.046235377,0.494607557
nar,0.020775222,-0.027012078,0.279275739,0.097221907,0.072741779,728,-0.025968923,0.040520251,0.004676514,-0.000542104,0.00597892,0.801932367,0.244450955,-0.34214395,-0.045734886,-0.043685922,-0.019765963,-0.002048964,-0.086255137,0.127682871,0.165760249
nar,-0.44201096,-0.264778926,0.092594286,-0.13549118,-0.256333619,622,-0.100024684,0.001913986,-0.078435462,-0.082582969,0.171432749,0.846153846,-0.131748966,-0.086840107,0.02899908,-0.106668848,0.129023764,0.135667928,0.027085094,1.228336212,-0.014527525
nar,-0.12692762,0.153430971,-0.188897107,0.02220783,-0.028816521,671,0.005878196,0.116946519,-0.021118363,0.092822905,-0.024667094,0.77486911,-0.101106244,-0.298982988,0.264182918,0.051980031,0.258304722,0.212202887,0.147236399,-0.17385615,-1.156669599
nar,-0.340388275,-0.054002552,-0.225042572,-0.122930288,-0.206818376,639,-0.088064299,0.042764338,-0.027830827,-0.050127104,0.148942796,0.861313869,-0.127196366,-0.523176276,-0.126326381,-0.039364503,-0.038262081,-0.086961878,-0.169090719,0.075241376,-0.33620723
nar,0.048272067,0.157260579,-0.306607086,-0.03880846,-0.007205823,697,0.045897592,-0.015244905,-0.015296353,-0.003360978,-0.034879884,0.900584795,-0.170530704,0.039180832,0.136355279,0.032603806,0.090457687,0.103751473,0.151600184,0.832136648,0.089396836
nar,0.318810414,0.10850422,0.380516304,0.216417133,0.253055837,752,-0.035237792,0.042204377,-0.046448267,0.000446583,0.806186716,0.865116279,0.10406722,-0.089070845,0.011899173,-0.121968643,0.047136965,0.133867816,-0.030305204,1.369344179,0.405549191
nar,0.252969873,0.20883952,0.013430368,0.142193922,0.178726187,638,0.026947708,0.044523623,0.01134302,-0.008170714,0.486994447,0.545454545,0.18813404,0.580063225,-0.761824753,-0.041325405,-0.788772462,-0.720499349,-0.806348376,-0.071242932,0.23665905
nar,0.000776275,0.314981553,0.04929985,0.20936141,0.129644261,655,0.002726053,0.007971728,0.023227095,0.013709605,0.360657466,0.805825243,-0.106625753,-0.29904743,-0.005715933,-0.094905821,-0.008441986,0.089189888,-0.013687661,0.317360431,-0.074763628
nar,-0.071720709,-0.063172473,-0.014894063,-0.042089937,-0.054195217,754,-0.073459457,-0.144080181,0.007163379,-0.026352998,-0.053345626,0.861111111,-0.343798778,-0.446858799,-0.172615315,-0.049764634,-0.099155858,-0.122850681,-0.028535134,0.111365456,0.419082876
nar,0.015682376,-0.053173452,0.184934122,0.0518757,0.038118145,758,-0.041374892,-0.056213941,-0.004687212,0.070902921,0.006555421,0.931707317,-0.216609023,-0.276936585,0.0768124,-0.002691084,0.118187292,0.079503484,0.133026341,0.009717331,0.259518001
nar,0.016093187,0.19581247,-0.224024351,0.063139253,0.046866008,635,-0.088882892,0.013517302,-0.020515002,-0.061815443,-0.042740963,0.742990654,0.242478875,-0.354118815,-0.114652743,-0.132403769,-0.025769851,0.017751026,-0.128170045,0.373896455,0.055746306
nar,0.33326795,-0.021947866,0.256459483,0.082453111,0.190370563,709,-0.099369256,-0.268911933,-0.006438885,0.010463591,0.134153934,1.183783784,-0.678157795,0.004147633,0.413747425,-0.009983016,0.513116681,0.423730442,0.682659358,-2.406918979,0.396532983
nar,0.093390699,0.368029494,-0.205869586,0.12492687,0.113098225,727,0.004777803,-0.087936999,0.051235366,0.018260346,-0.051987505,0.587962963,0.250048771,-0.008006648,0.025238573,-0.028504521,0.02046077,0.053743094,0.113175572,3.560106529,-0.351679388
nar,-0.096817057,0.098183348,-0.305026306,-0.048691656,-0.066027709,610,-0.030218726,-0.008170805,0.005381724,-0.034202853,-0.149845563,0.698412698,0.262276466,-0.413591927,0.109287109,-0.042624481,0.139505836,0.15191159,0.117457914,0.103059268,-0.031153404
nar,-0.018614037,-0.094152839,0.066716927,-0.031948326,-0.026551855,613,0.076762089,0.095795302,0.011801424,0.06443542,-0.078040906,0.795454545,-0.019771445,0.169309299,0.214038663,0.072924802,0.137276574,0.141113861,0.118243361,0.430719415,-4.845134064
nar,0.228770975,-0.033874188,0.086220825,0.016517208,0.093322159,769,-0.01856704,-0.051200615,-0.010695894,-0.00395745,0.045969327,0.93627451,-0.066819364,-0.07553358,-0.162240803,-0.026369387,-0.143673762,-0.135871416,-0.111040188,0.34910813,0.766254149
nar,-0.107642825,0.078876384,0.177950181,0.122090756,0.016460543,681,0.041904397,-0.053891062,0.106891435,-0.004460988,-0.004354654,0.437788018,-0.256217113,-0.142493942,-0.191349166,0.024921517,-0.233253564,-0.216270684,-0.137458104,-0.174895274,0.210333578
nar,-0.032504483,0.075881118,0.059471239,0.070275824,0.037617718,586,0.020758113,-0.109050241,-0.004395221,-0.022689936,0.041315074,0.54822335,-0.156957621,0.132370751,-0.088177512,0.002248898,-0.108935625,-0.09042641,0.020872728,0.016989385,0.694775059
nar,0.084497184,0.201877403,-0.135035361,0.039094758,0.058154103,734,-0.099181628,0.007263514,-0.072859522,-0.065371719,0.21269568,0.949238579,-0.188705758,-0.258984452,0.467952635,-0.23829662,0.567134263,0.706249255,0.460689121,0.920119405,-0.038491216
nar,0.158125579,0.059041378,-0.01055589,0.034297942,0.074192811,679,0.004802851,-0.053656438,0.014787066,0.005383251,-0.077875878,0.827777778,-0.096851524,-0.152635579,-0.19184716,-0.016141766,-0.196650011,-0.175705394,-0.138190723,0.105753628,0.554007157
nar,0.237560142,0.113158704,-0.149380046,0.007478608,0.083474173,742,-0.016039436,-0.000372229,0.012324419,-0.013847711,-0.077725955,0.8,0.02276264,-0.297026066,-0.05551852,-0.021580761,-0.039479084,-0.033937759,-0.055146291,0.072656119,-0.016352631
nar,0.08927315,0.131313126,-0.144447086,0.030416387,0.053651223,704,0.007817267,-0.040831498,0.055093953,0.04147137,0.083141204,0.655913978,-0.122108798,0.255092814,-0.065031225,0.013538153,-0.072848492,-0.078569378,-0.024199727,0.053071479,0.334386204
nar,0.09948381,0.263731578,-0.026015769,0.155454807,0.137025496,697,0.003964496,-0.032862854,0.003701791,-0.04079894,0.100312848,0.773148148,0.001838295,-0.185746906,-0.223215078,-0.031702405,-0.227179574,-0.191512673,-0.190352224,0.170675279,-17.87680856
nar,-0.055088395,0.034045093,-0.108091319,-0.022738548,-0.035245575,649,-0.063756791,-0.032224719,-0.015217996,-0.036885788,0.229063751,0.829694324,-0.182271079,-0.163710288,-0.192411688,-0.023247036,-0.128654897,-0.169164652,-0.160186968,0.142001069,0.17679557
nar,0.126816448,0.128667747,-0.254232922,-0.033197598,0.025220381,721,0.056648756,-0.025454723,-0.011870099,-0.010176817,-0.053621315,0.877906977,-0.067398077,-0.065301387,-0.006472257,0.0207838,-0.063121013,-0.027256057,0.018982466,-0.318275018,0.377677297
