"subject","id","tone","duration","onset","offset","f0mean","excursion","maxloc"
"102",6,"M214",645.1487081,-0.0211947812053488,-0.202421613155223,-0.235208778591446,0.410369076523167,0.125
"102",7,"M51",476.7875309,0.138936202733379,-0.135038591545002,0.0400816131057208,0.343835336206957,0.25
"102",8,"M55",690.958637,0.099233998434965,0.109488962549658,0.0987082174854586,0.0197561047312627,0.25
"102",9,"M51",529.1689919,0.130381935918104,-0.111728174496358,0.0228475413528958,0.305763872925887,0.25
"102",10,"M55",703.681464,0.0644115848130644,0.120745020212274,0.0935358380681331,0.0563334353992092,1
"102",11,"M214",736.4713762,-0.0329259567722416,-0.175431486905409,-0.320564039789011,0.580579112143076,0.125
"102",12,"M35",567.2568124,-0.0491803094635768,0.171253824385055,-0.0266425665879339,0.262016179073868,1
"102",13,"M214",649.2742027,-0.0749971718116359,-0.203761600116651,-0.38192246209936,0.539917027562707,0.125
"102",14,"M35",552.0684733,-0.052128697510397,0.19971724520788,-0.010009263097077,0.271862189618312,1
"102",15,"M51",424.3428846,0.143979892154004,-0.0862217274508975,0.0613830889788485,0.286635747023021,0.25
"102",16,"M55",710.0218659,0.118251255827045,0.123767628029278,0.122871250861136,0.0242853336334075,0.25
"102",17,"M55",599.0275392,0.19505297918842,0.195525563037637,0.193912871387461,0.0450887050698898,0.25
"102",18,"M214",766.2198467,-0.0386027989289971,-0.1473563543106,-0.185037447281678,0.610177565247787,0.5
"102",19,"M35",715.4629588,-0.0442846652265171,0.180700058903669,0.00889765148909395,0.234828242103917,1
"102",20,"M51",673.7282691,0.199047628098447,0.0943952282091381,0.106287469953717,0.388755431407819,0.25
"102",21,"M55",650.108694,0.0914398473915034,0.129499942735513,0.124418262197513,0.0448759251744593,0.375
"102",22,"M35",689.7906339,-0.0577598883044143,0.14941774201098,-0.00256177174955605,0.233141225772408,1
"102",23,"M214",804.867158,-0.102081641272685,-0.167774327071968,-0.250734258318302,0.323344099507754,0.125
"102",24,"M51",636.5219307,0.211617472333887,0.214812322777439,0.145417005471564,0.397109725805149,0.25
"102",25,"M35",616.7646865,-0.0462879942046437,0.163534713110081,0.00640658279720932,0.224588168819457,1
"102",26,"M55",601.1207479,0.0563546258285584,0.139048079137733,0.133221483388163,0.105093009479689,0.375
"102",27,"M51",557.4265394,0.149993099238941,-0.0383716235246586,0.116699685599029,0.313670508065951,0.25
"102",28,"M214",777.4844104,-0.0909894412865279,-0.194800830465583,-0.293390861425164,0.478972527300119,0.125
"102",29,"M35",557.1326898,-0.0307044445384345,0.168442986802127,0.0159668412009873,0.207111328882187,1
"102",30,"M55",611.6731878,0.122084989882489,0.182624400906203,0.168022737013547,0.0679583541328763,0.875
"102",31,"M214",686.6881233,-0.06954227965137,-0.228528483485155,-0.298800470545634,0.42996329141312,0.125
"102",32,"M51",566.8714152,0.222632122799787,0.192226423240194,0.110237919911914,0.396888022631717,0.25
"102",33,"M51",517.7906274,0.196464366949084,0.0923043245178071,0.112041175018133,0.21079885911041,0.25
"102",34,"M55",557.4797905,0.123406593777861,0.146094844241732,0.156229403824258,0.0573670515831926,0.25
"102",35,"M214",698.4042588,-0.0845939775193833,-0.124166704370236,-0.271703109355488,0.47129051935083,0.125
"102",36,"M35",615.7583479,-0.0638435012263274,0.220390927915738,-0.0123826331755333,0.325507947614933,1
"102",37,"M51",436.0935245,0.123097554806833,-0.0635701359453824,0.0804328806543595,0.347502936135361,0.375
"102",38,"M214",644.0835763,-0.0621541526072759,-0.132114618586167,-0.256447660735096,0.523706602710137,0.25
"102",39,"M35",613.8031055,-0.0398922957788144,0.191852434716275,-0.00053619215370137,0.274408816441403,1
"102",40,"M55",586.7088604,0.0732940780230795,0.149400866417747,0.131210785896543,0.0761067883946677,1
"102",41,"M35",600.2360305,-0.0802243100718722,0.164134057455234,-0.0130802219271666,0.252015460794773,1
"102",42,"M214",678.602111,-0.0531524886542946,-0.198147022366354,-0.296974147716834,0.515309338811926,0.125
"102",43,"M55",655.7577475,0.084431192459104,0.186614361160547,0.158563587103798,0.102183168701443,1
"102",44,"M51",471.5587726,0.138935426740903,0.0568225258053543,0.0956688392559073,0.162872701304815,0.25
"102",45,"M55",579.2453515,0.0648892957065968,0.134036934541202,0.13659558980119,0.0949934986542389,0.5
"102",46,"M35",649.3997408,-0.0578491187901214,0.134647999722451,-0.0135492901446803,0.220244436415914,1
"102",47,"M214",684.1388889,-0.090983244142896,-0.233466214439154,-0.317341069181464,0.430267823283609,0.125
"102",48,"M51",406.7687075,0.165210810922209,-0.137719110186773,0.0808638159560333,0.363702909896301,0.25
"102",49,"M55",558.7686151,0.136633096303925,0.260854082162091,0.228887076539512,0.124220985858166,1
"102",50,"M35",612.8335022,-0.102844738712668,0.134956123943353,-0.0382419657233437,0.237800862656022,1
"102",51,"M214",722.6543404,0.0327698745948764,-0.17404941457944,-0.117131014800105,0.609432215450887,0.5
"102",52,"M51",468.2471106,0.196154926274069,-0.184820330228314,0.0786389364393923,0.445530060524012,0.25
"102",53,"M55",588.321858,0.104521388893271,0.218205520850638,0.182057124159834,0.113684131957366,1
"102",54,"M51",453.7868481,0.235488711486225,-0.0148246542532558,0.124425432111274,0.389846021946289,0.25
"102",55,"M35",633.0240244,-0.0612380176574449,0.0884208030424103,-0.0382586615814764,0.186881364320992,1
"102",56,"M214",744.9580499,-0.055566331675941,-0.137707966599601,-0.282380683473928,0.444301728814311,0.125
"102",57,"M51",544.5394783,0.202990777590998,0.232481893226728,0.21223996103946,0.210075605194162,0.25
"102",58,"M35",506.0428523,-0.034118940852138,0.177973591378825,0.014521244738416,0.236704095946913,1
"102",59,"M55",588.8379945,0.124195197068561,0.165484754953928,0.203177572656398,0.112608389351392,0.75
"102",60,"M214",679.4070207,-0.0623355212902634,-0.179209199449858,-0.270660463166971,0.41816360744691,0.125
"102",61,"M51",424.0353993,0.244189176366519,0.0822834558385815,0.203699405721149,0.23128293730651,0.375
"102",62,"M214",676.7492555,-0.0946527939864062,-0.212849851075862,-0.250469394629925,0.31384818917619,0.125
"102",63,"M35",498.7162584,-0.030078760083035,0.210180734599886,0.0471344004580603,0.240259494682921,1
"102",64,"M55",553.7503779,0.131189774774074,0.182577718468455,0.180000876613056,0.0619534993839632,0.375
"104",1,"M214",705.1761992,-0.103438052242319,-0.105165324923663,-0.218566283324217,0.250940893248388,0.125
"104",2,"M35",612.7244604,-0.0989609285113337,0.229621378778264,-0.059972349827622,0.425843849349754,1
"104",3,"M55",603.0644985,0.103126415567425,0.192944347257351,0.171571379669636,0.089817931689926,1
"104",4,"M51",408.1893155,0.40527760373989,-0.0581827606785571,0.149661512614433,0.483224118195627,0.25
"104",5,"M35",530.5205947,-0.0908119559194567,0.20099494625079,-0.0434927106536599,0.341028995254072,1
"104",6,"M55",544.7204906,0.0880337668442909,0.187371432004296,0.165888165265664,0.0993376651600053,1
"104",7,"M214",693.3588674,-0.118121588914347,-0.16836563730299,-0.155107751448889,0.400910286799352,0.75
"104",8,"M51",375.9365163,0.387160962560743,-0.625119542098023,-0.0559804245192778,1.02563019922291,0.25
"104",9,"M55",563.9810916,0.153072368106082,0.200548013209241,0.188460862823353,0.0474756451031594,1
"104",10,"M35",560.1678107,-0.0623164136297197,0.205388209935668,-0.0372740195663989,0.366531029977956,1
"104",11,"M51",362.4970498,0.438499574206258,0.0339012868193639,0.208365207805972,0.431533119518862,0.25
"104",12,"M214",625.9053724,-0.136175233539659,-0.167121078277937,-0.241544396470956,0.22082107572766,0.125
"104",13,"M55",508.181989,0.104751080526015,0.183455722652009,0.161509284930386,0.07870482293224,0.875
"104",14,"M214",660.5671683,-0.0951622025917802,-0.133014287351385,-0.214456845122244,0.254924485593195,0.125
"104",15,"M51",371.720589,0.311198045755655,-0.525128120418799,0.0385909444201916,0.904527488160092,0.25
"104",16,"M35",542.8749578,-0.0990890721765291,0.0839572314426627,-0.0799803114194263,0.230894956147244,1
"104",17,"M55",555.1777778,0.0817353517610486,0.191304358640946,0.168151823897315,0.109569006879898,1
"104",18,"M51",454.5055568,0.421210901676306,0.0701857946994345,0.132051518781048,0.580228112697392,0.125
"104",19,"M214",646.5794095,-0.0689323898276187,-0.127984108286775,-0.242637472905708,0.396882295134845,0.125
"104",20,"M35",463.5851187,-0.0886509343737906,0.169822634658143,-0.0442639257252862,0.306367496286177,1
"104",21,"M214",554.4950869,-0.0995428417866723,-0.197774058289151,-0.224997033726903,0.648781774257306,0.5
"104",22,"M35",454.8035511,-0.130722225632596,0.103389968436023,-0.0820379713510133,0.27402452177395,1
"104",23,"M55",452.1802629,0.185096818303125,0.268735094734719,0.236126888380509,0.083638276431594,1
"104",24,"M51",413.9356274,0.409864634179734,-0.115766631930468,0.0276428683548392,0.859042888586012,0.125
"104",25,"M214",596.6202779,-0.108966343668604,-0.117724697203064,-0.338577599436468,0.487209491871441,0.125
"104",26,"M55",522.1719867,0.164646336457703,0.193305739463304,0.186865348181051,0.0340405325892101,0.5
"104",27,"M35",460.1859683,-0.0962954150281568,0.166883858908545,-0.0483853265418796,0.29122756605301,1
"104",28,"M51",391.2484253,0.376030142043709,0.142589879825006,0.194796654114485,0.388563431294556,0.125
"104",29,"M35",461.8621909,-0.0974799333422749,0.188915816957622,-0.0274274388426906,0.31501792832388,1
"104",30,"M55",518.08279,0.129885186746392,0.171614361563409,0.15155862762931,0.0417291748170175,1
"104",31,"M214",668.2476623,-0.122266849747405,-0.109655513813703,-0.117290763472223,0.282969565380084,0.625
"104",32,"M51",431.296696,0.266363111395151,-0.0437580042758854,0.112196745740788,0.421606055110952,0.25
"104",33,"M55",545.9803477,0.0832061480669304,0.23590812143151,0.191918331013089,0.15270197336458,1
"104",34,"M35",596.6863697,-0.123300132585533,0.16342567939906,-0.0725965286064671,0.353812582633703,1
"104",35,"M214",614.9625507,-0.116835254276353,-0.116871139897231,-0.294572820830923,0.491180340620665,0.125
"104",36,"M51",333.6337479,0.354067718881012,-0.474702234743984,0.131622204699873,0.864486750094853,0.25
"104",37,"M35",538.2944289,-0.0945465844150269,0.19469980020091,-0.0628260357401829,0.355152260871029,1
"104",38,"M51",328.585286,0.408147140339574,-0.574691050895417,-0.0540685704497989,0.986294043118096,0.125
"104",39,"M55",481.6312421,0.193346221076482,0.195465104413876,0.197563411155287,0.0123997294025537,0.5
"104",40,"M214",597.2154195,-0.117931760610327,-0.519506839879836,-0.40700233142029,0.460576283931606,0.125
"104",41,"M35",495.8071483,-0.121116392976073,0.107813645249464,-0.109674640351912,0.284699642575084,1
"104",42,"M55",516.4387412,0.200962675961839,0.194990764918382,0.20119172531779,0.0142175375009976,0.625
"104",43,"M214",617.1509914,-0.0723425593936703,-0.169534623138368,-0.242342346752435,0.307795576312517,0.125
"104",44,"M51",346.9949079,0.366156220344914,-0.12989685067266,0.139536978761502,0.526807536922501,0.25
"104",45,"M35",525.5696035,-0.0503401716203163,0.201017223522216,-0.0363166198244201,0.321380568465089,1
"104",46,"M51",332.591951,0.391627434217721,-0.380204426235337,0.0543693172415867,0.78386167873116,0.125
"104",47,"M214",614.9535199,-0.107556729018228,-0.143896766057482,-0.186283905381752,0.112456127948984,0.125
"104",48,"M55",452.8908799,0.185652211697004,0.200522112254705,0.199242249717495,0.0231496299870037,0.5
"104",49,"M214",638.7953271,-0.10304635784134,-0.135797716939663,-0.17281373829715,0.435402735482342,0.5
"104",50,"M55",573.9128663,0.0884527184045471,0.175540266704599,0.14028297904259,0.0870875483000517,1
"104",51,"M51",443.4111479,0.398083335506534,0.0669100674500584,0.0778526901866081,0.827807736755665,0.125
"104",52,"M35",510.2811072,-0.121407376675851,0.19098923146524,-0.0622923812505366,0.325688998284965,1
"104",53,"M214",594.9674981,-0.129929344108654,-0.478296301262829,-0.221954197628374,0.699315355096993,0.625
"104",54,"M55",446.1188023,0.191370031795837,0.231905362323343,0.223848459848163,0.0540759940715571,0.75
"104",55,"M35",512.6153265,-0.103135375342234,0.180963953733073,-0.0455339153757338,0.302462781387705,1
"104",56,"M51",407.7306311,0.407489371242412,0.0564494936264221,0.152732816227987,0.517230603302052,0.125
"104",57,"M55",598.0826009,0.146730551837799,0.194759660629448,0.173645910761388,0.0480291087916497,1
"104",58,"M214",657.6059496,-0.0965932325477348,-0.159924442477409,-0.216161135557788,0.214371998634104,0.125
"104",59,"M51",387.2583905,0.333146699065596,0.0190695975469004,0.144864488402849,0.403758841694704,0.25
"104",60,"M35",465.6379673,-0.11851373978114,0.172414860233739,-0.0805343324575736,0.334156088424976,1
"104",61,"M51",353.0029155,0.367334010074037,0.109087994287333,0.178924356108913,0.342416368704342,0.125
"104",62,"M55",629.2617107,0.156811467961242,0.18413472470744,0.171602666473998,0.0273232567461975,1
"104",63,"M214",731.3522075,-0.135907707042262,-0.16237267490485,-0.152141687835318,0.283760800465493,0.625
"104",64,"M35",613.8677249,-0.147506645844764,0.188629128927014,-0.023528605452578,0.343354662545704,1
"122",1,"M51",389.5059236,0.191177884848095,-0.0698187809833236,0.0327515275020985,0.265259899038635,0.125
"122",2,"M55",471.2200038,0.0863296911189092,0.115127422978937,0.107802719470903,0.0425038931309582,0.75
"122",3,"M35",494.3099619,-0.0780175404074721,0.073745441125817,-0.072377566186031,0.216055339495606,1
"122",4,"M214",567.700145,-0.0870201672274877,-0.125237125903467,-0.109042988922295,0.187438742647497,0.25
"122",5,"M51",405.1759106,0.127231437200923,-0.160477664124671,0.00387343201083529,0.322028965864664,0.25
"122",6,"M35",560.7561486,-0.112655483344204,0.162973046620777,-0.0583367251825921,0.300162954574247,1
"122",7,"M214",569.7280421,-0.0953841833806251,-0.267935768060261,-0.25840389754325,0.227996547425653,0.125
"122",8,"M55",566.1496599,0.100672322978099,0.10794450430079,0.11731053221232,0.0374672717787085,0.625
"122",9,"M35",519.23433,-0.135389561125401,0.0932018498972699,-0.0776300244126365,0.284622710939205,1
"122",10,"M214",660.2608423,-0.0756404404776307,-0.167457476447656,-0.179180662174393,0.188000036632487,0.125
"122",11,"M51",393.6528969,0.22141043255828,-0.201021754577572,0.0292977631262286,0.422432187135852,0.125
"122",12,"M55",631.5611108,0.070816521157099,0.0823310553504815,0.088400235664219,0.0400571442722741,0.625
"122",13,"M35",639.229483,0.0142078834848664,0.0563930887221677,-0.175516552912353,0.562486168272325,1
"122",14,"M214",619.6069539,-0.159090108673996,-0.192361767645804,-0.226906872047104,0.12921045535186,0.875
"122",15,"M51",345.1122869,0.185813779306126,-0.160102599028089,0.0427307536793215,0.345916378334216,0.125
"122",16,"M55",701.7018141,0.0753270459876592,0.0879860527216661,0.075813739257429,0.0515253974981598,0.875
"122",17,"M55",642.4758125,0.108279021722825,0.219682744720844,0.183935602142919,0.115770402177145,0.625
"122",18,"M51",499.4729454,0.157977227070966,-0.0604544133617938,0.0668663342387533,0.343103016240581,0.375
"122",19,"M35",578.6463728,-0.108255841901723,-0.606445715238959,-0.154362091228321,0.586456922650571,0.75
"122",20,"M214",734.9628467,-0.0901738519442976,-0.0790759254458229,-0.0941813158862641,0.184023052917934,0.5
"122",21,"M51",450.1229912,0.204793173228792,-0.0354064524929829,0.141618579331866,0.38637994349308,0.375
"122",22,"M214",721.7139078,-0.053428863931231,-0.0777961615388315,-0.11807541277912,0.189277348373705,0.875
"122",23,"M55",728.2490681,0.0401069104102783,0.179448158743897,0.142660083529,0.143249441941757,0.5
"122",24,"M35",563.2231219,-0.068474469530266,-0.388375567981174,-0.101162086097987,0.446149079679922,0.875
"122",25,"M214",766.4970036,-0.0726964270237411,-0.0581219389561783,-0.0724150780543254,0.111996188354716,0.875
"122",26,"M55",696.9217687,0.133584477556354,0.219583155811612,0.200765465169159,0.0992604059156085,0.5
"122",27,"M35",488.0715962,-0.106555853598433,0.10822922600144,-0.0512014830119123,0.214785079599873,1
"122",28,"M51",528.749648,0.230315983801464,-0.090678505713606,0.12234466092674,0.427591861110055,0.375
"122",29,"M55",663.9343234,0.0211473913436682,0.130476332134277,0.112333790800947,0.118642253053414,0.75
"122",30,"M51",485.7259893,0.250508061754648,-0.0815065812372806,0.127027982351605,0.419295950297454,0.375
"122",31,"M214",809.7050265,-0.119356314030898,-0.0563996375063501,-0.144036032559959,0.18602022186374,1
"122",32,"M35",507.0181406,-0.0502980937486837,0.331663845182178,0.0615331855569196,0.381961938930862,1
"122",33,"M35",580.6062368,-0.107804314841885,0.145446976866322,-0.0438592727972236,0.284661725270854,1
"122",34,"M51",406.7444619,0.25749398157671,0.0852731500860712,0.144424847580137,0.211814907952696,0.25
"122",35,"M214",687.6091685,-0.068745482948688,-0.228664563955584,-0.167645235741263,0.169413775899968,0.125
"122",36,"M55",666.4254566,0.206920145678582,0.18327576836341,0.190906540074745,0.0250914761579442,0.125
"122",37,"M51",438.4446604,0.228728923068412,-0.176051440440799,0.0292093428432486,0.407207503532589,0.125
"122",38,"M214",718.5034014,-0.113466877086236,-0.177262581979114,-0.230515256118961,0.247447384024619,0.125
"122",39,"M55",689.75274,0.198229626027674,0.173118701356121,0.178314390933978,0.0314865131211602,0.125
"122",40,"M35",616.7833207,-0.07582923663166,0.190175193486249,-0.0218764820201101,0.316858329157159,1
"122",41,"M55",680.7991369,0.0866569378442192,0.120497907644246,0.116357332447369,0.0441336507261816,0.5
"122",42,"M51",518.1171717,0.174633249571947,-0.169739536543056,0.0330846894106316,0.392878957920387,0.25
"122",43,"M35",606.8417074,-0.0806298393719329,0.185217301332679,-0.0121288167987914,0.301394775933643,1
"122",44,"M214",775.0713104,-0.0711229109167854,-0.155017141523914,-0.216043991112381,0.484502158381986,0.125
"122",45,"M55",726.8191523,0.115682539870739,0.153185286582158,0.140624994897453,0.0375027467114184,1
"122",46,"M35",758.8168039,-0.10247457672302,0.214395733991082,-0.0126384767339987,0.347485205527954,1
"122",47,"M51",639.398823,0.183198660866779,-0.11726729917349,0.0191112979998974,0.370580216720134,0.25
"122",48,"M214",847.4018379,-0.100596937870815,-0.141844143929654,-0.197328435674989,0.334926707856842,0.875
"122",49,"M35",630.4340308,-0.0712109374628195,0.22585258617907,-0.00932101088409457,0.309803043954322,1
"122",50,"M55",698.5972762,0.032739838329403,0.148071507541239,0.120772025986357,0.115331669211836,1
"122",51,"M214",908.7892101,-0.115974675970982,-0.0954544369634551,-0.137302508738068,0.169610195305508,0.875
"122",52,"M51",545.8813303,0.278330728883153,-0.127003311641123,0.124855944527534,0.484964143333031,0.25
"122",53,"M55",689.1061806,0.0560000893974739,0.132666293490477,0.113558991347871,0.0770072060876807,0.625
"122",54,"M35",635.2237204,-0.114184023265867,0.174611304720153,-0.0456509295682273,0.298840599467455,1
"122",55,"M214",923.3114913,-0.0820911991861227,-0.0807121658482508,-0.121223148735469,0.172329247498975,0.875
"122",56,"M51",528.0668934,0.291218426146195,-0.0836039716335099,0.122584247403258,0.42397367742207,0.375
"122",57,"M214",910.0092863,-0.10861313582026,-0.083556293131654,-0.154196893472994,0.177837548471196,0.875
"122",58,"M55",800.0817489,0.0325298942111276,0.215320504385752,0.164717841932669,0.182790610174625,1
"122",59,"M35",611.7695031,-0.100484087675931,0.223380932812615,-0.0511367426414826,0.362220343456505,1
"122",60,"M51",577.503282,0.262578342027411,-0.106640809426955,0.113968368980544,0.508044039023446,0.25
"122",61,"M35",685.0881519,-0.117298230164775,0.147571626941486,-0.0732771261335359,0.29296546838865,1
"122",62,"M55",733.9928193,0.163524603340071,0.22374074654161,0.206875521314593,0.0605876215421636,0.375
"122",63,"M51",594.8897433,0.287121563765824,-0.0544156376320171,0.0966974732402599,0.438165754194009,0.25
"122",64,"M214",797.5444067,-0.118632469791804,-0.0849317871539092,-0.186157121721673,0.237116718661721,1
"125",1,"M51",419.6033501,-0.386916660529817,0.0148958051946835,0.0445243435171927,0.58493241165746,0.625
"125",2,"M214",584.8578758,-0.0817590382059932,-0.217393352878953,-0.429284939504258,0.540690982958927,0.125
"125",3,"M35",515.649093,-0.114019630317745,0.0888510143017003,-0.0829078853961651,0.227935844698465,1
"125",4,"M55",598.5913557,-0.141038416241126,0.0743538862800813,0.0484609678287609,0.231572643147528,0.5
"125",5,"M214",741.0054485,-0.185519259145976,-0.240159772451088,-0.152975363713188,0.678522011455,0.5
"125",6,"M35",619.1821618,-0.0811240741817118,0.129824810676356,-0.0822562210984532,0.300230189233751,1
"125",7,"M51",618.2279026,-0.0274341021425462,-0.388311979246889,-0.0103967575027199,0.524167422256511,0.5
"125",8,"M55",665.1999588,0.0010591584214858,0.104596931508637,0.0860913038432359,0.103537773087152,1
"125",9,"M35",692.461821,-0.147641512747585,0.0309559951573798,-0.128777746351709,0.213691553641874,1
"125",10,"M51",569.7440309,0.0401854305727145,-0.169964747249952,0.0672485229832785,0.37028123548773,0.375
"125",11,"M55",685.6549509,-0.0311884434928692,0.104394574137489,0.0788304117351262,0.141782292531917,0.625
"125",12,"M214",732.6909854,-0.162956847929411,-0.311948016425589,-0.443940795088882,0.410450781444149,0.125
"125",13,"M51",527.3204756,0.0302545420062349,-0.179262622258891,0.0327870572393854,0.331585040883008,0.5
"125",14,"M214",687.5304562,0.0681996964931571,-0.146735784684507,-0.0942101361657205,0.89403163415198,0.875
"125",15,"M35",647.0390985,-0.132887199397074,0.137222605534342,-0.080304086036418,0.301019500886613,1
"125",16,"M55",685.0930221,-0.0140804043820794,0.135929946885168,0.0999161718254553,0.151015198378037,0.875
"125",17,"M51",539.187865,0.115063962662109,-0.137967855736276,0.156559072348441,0.453976400822291,0.5
"125",18,"M55",738.0147932,0.054293708578561,0.244361720893165,0.205795594271166,0.206931949053726,0.75
"125",19,"M35",779.1715797,-0.117534918020282,0.22654973092473,-0.00794224775351407,0.344084648945012,1
"125",20,"M214",909.455716,-0.144530576484788,-0.139876036007598,-0.0902593881354593,0.692103413773756,0.75
"125",21,"M35",707.7205001,-0.070863894162588,0.216928216844435,0.0158913438405753,0.287792111007023,1
"125",22,"M51",804.7559659,0.107190143273001,-0.173061412628431,0.153955223568125,0.488315897124636,0.375
"125",23,"M214",836.1688906,-0.194930952595884,-0.139431935534238,-0.354652391351752,0.460894450218331,1
"125",24,"M55",838.377425,0.0157428007652464,0.19780638108883,0.163623382583028,0.182063580323583,1
"125",25,"M214",911.13322,-0.17146263659179,-0.114913699689367,-0.177828278049814,0.301143800725282,0.875
"125",26,"M51",685.952839,0.0710524345805741,-0.102739410656936,0.155740082106364,0.425722459287497,0.5
"125",27,"M55",981.4576429,0.00173869262151917,0.168859576482545,0.136629080730427,0.167799865500224,0.875
"125",28,"M35",803.0536659,-0.125975682002124,0.265409451311778,0.0238149521710811,0.391385133313902,1
"125",29,"M214",1016.805151,-0.156849297174457,-0.0994412587627935,-0.151227163636754,0.795846362471769,0.5
"125",30,"M35",802.0683512,-0.124882560393735,0.321348773294739,0.0328297389475059,0.446231333688475,1
"125",31,"M51",615.2853652,0.0784965701817541,-0.0153435131485772,0.170404440325415,0.357378785914192,0.5
"125",32,"M55",924.6120202,0.0775051709058982,0.204717616457465,0.17837714558294,0.127212445551567,1
"125",33,"M214",694.1581633,-0.135494071973371,-0.187720758547324,-0.151724848095559,1.36588581941069,0.25
"125",34,"M51",541.5239126,0.282622102780381,-0.0791074108147825,0.15618055372463,0.361729513595163,0.125
"125",35,"M55",836.6979808,0.0157009125032928,0.15528306181833,0.129931115542686,0.145494464296929,0.625
"125",36,"M35",770.8011235,-0.157773592278776,0.131474039408964,-0.0792541861252236,0.28924763168774,1
"125",37,"M51",671.5696279,0.046396056421353,-0.124759797065514,0.103157898957105,0.374948946686256,0.5
"125",38,"M35",818.2922336,-0.160508377797235,0.133380271544152,-0.08853939859461,0.293888649341388,1
"125",39,"M55",818.486118,0.0411213713419032,0.160837611303401,0.141582291699944,0.122681716377778,0.875
"125",40,"M214",1013.983371,-0.220224265084958,-0.206678689860282,-0.407436561680349,0.449167062179363,1
"125",41,"M55",986.3317136,0.0454684955999106,0.152566454592967,0.140649478260103,0.125048848239952,0.375
"125",42,"M51",672.7721698,0.0669005721433101,-0.56319060712852,0.0212763018740272,0.815574674911342,0.5
"125",43,"M35",743.5890653,-0.200902504643817,0.150249741501228,-0.115111129047333,0.354266912720272,1
"125",44,"M214",921.8790627,-0.167792952483858,-0.115389381038832,-0.0389857487945998,0.893738902525497,0.625
"125",45,"M35",803.5686028,-0.145284897189682,0.089491476853868,-0.0884143129559336,0.23477637404355,1
"125",46,"M55",917.9000206,0.0270519648928065,0.14220561800297,0.115472903637253,0.115153653110163,1
"125",47,"M51",679.3056716,0.0772191312692053,-0.124369256243255,0.108357240755414,0.370355249825512,0.375
"125",48,"M214",938.8462885,-0.138955020685082,-0.545830335367645,-0.43434353421409,0.437003457996848,0.125
"125",49,"M35",702.1840514,-0.0642807465196288,0.173691144379327,0.00539640231459865,0.240286603444778,1
"125",50,"M55",812.876112,0.0600766445426493,0.169613571207254,0.150128794542089,0.113111420694264,0.75
"125",51,"M51",759.7206031,0.0793065299513151,-0.139678956204252,0.112038143589802,0.399995870457006,0.5
"125",52,"M214",1067.281341,-0.182544051345813,-0.06188493119621,-0.177865771817177,0.706047851837177,0.875
"125",53,"M55",765.6908001,0.104586787342394,0.270581285368638,0.214057686796148,0.165994498026244,1
"125",54,"M35",838.3518862,-0.0913009779664579,0.322532101213795,0.0306089350131072,0.413833079180252,1
"125",55,"M51",807.3730445,0.0985251029680058,-0.0232415728092575,0.161945634103368,0.32737552669406,0.375
"125",56,"M214",972.8020732,-0.150290598673291,-0.108469354090855,-0.0695202408872667,0.780434634608191,0.5
"125",57,"M51",806.113681,0.0915951217698528,0.00413186724247658,0.139042496651431,0.333266557074674,0.375
"125",58,"M35",815.9343276,-0.0665869337088006,0.231298682765682,0.0287297245675934,0.297885616474483,1
"125",59,"M55",1024.864485,0.127658485644326,0.23581351526916,0.209091387344134,0.108155029624834,1
"125",60,"M214",1050.03161,-0.0796844122019783,-0.0537554201673268,-0.136509077306904,0.21019633310153,0.625
"125",61,"M35",806.0837809,-0.0810152803812353,0.368774596558431,0.0809994589696734,0.449789876939666,1
"125",62,"M55",976.7346939,0.135892224929126,0.246821215339782,0.227103560510902,0.110928990410656,1
"125",63,"M214",1125.755308,-0.561001234181038,-0.0945977747498875,-0.261013308004251,0.701737694960367,0.625
"125",64,"M51",736.9014407,0.14057312809885,-0.0034632453649242,0.20845267300659,0.411988982228923,0.5
