"language","tone","informant","token","syllable","duration","onset","offset","f0mean","excursion","maxloc"
"Thai","241","M1","4","mi",595.604166666647,0.143838000216803,-0.211452721104923,0.109311398500326,0.463218172793764,0.5
"Thai","315","M1","1","mi",745.791666666662,-0.0967499288829032,0.093291430348022,-0.0842646889129924,0.262729081716989,1
"Thai","315","M1","2","mi",677.250000000015,0.00207725472339702,0.164617663113983,-0.0195866599603596,0.265306029542695,1
"Thai","315","M1","3","mi",524.625000000015,0.0512568793107832,0.195315061792383,0.019866937891236,0.261247534198184,1
"Thai","315","M1","4","mi",601.895833333344,0.05199094927497,0.209095789417966,0.0209605268353061,0.308638522756844,1
"Thai","33","M1","1","mi",948.9375,-0.00258027457085656,-0.0952270911639236,-0.00123111279838083,0.118479526119878,0.75
"Thai","33","M1","2","mi",705.52083333331,0.056233449893427,-0.000201593239500732,0.0919656334342742,0.129707890116072,0.75
"Thai","33","M1","3","mi",664.187500000025,-0.0048121715551979,-0.0762965459563285,-0.00839454646568273,0.0938852683919481,0.25
"Thai","33","M1","4","mi",696.104166666657,0.044546376915759,-0.0538811421240286,0.035937236733024,0.120772350617739,0.25
"Thai","45","M1","1","mi",529.854166666667,-0.0144300267175604,0.182421841204339,0.0436267211770036,0.1968518679219,1
"Thai","45","M1","2","mi",614.458333333346,0.0414861929960235,0.267057959150235,0.128549863869484,0.225571766154211,1
"Thai","45","M1","3","mi",511.645833333318,0.0731152820990823,0.279149590736389,0.144362137347389,0.206034308637307,1
"Thai","45","M1","4","mi",564.20833333334,-0.0506450960044725,0.0850159823794536,-0.00243690971500514,0.189627885604798,0.875
"Thai","21","M2","1","ma",703.145833333338,0.0392600358235012,-0.178544698077774,-0.0709881857581733,0.217804733901276,0.125
"Thai","21","M2","2","ma",678.270833333329,0.0108335724084338,-0.2227497687927,-0.103604985118423,0.233583341201134,0.125
"Thai","21","M2","3","ma",622.854166666684,0.0224882197908683,-0.157467746692905,-0.0753588830718723,0.179955966483773,0.125
"Thai","21","M2","4","ma",702.333333333343,-0.028930690643786,-0.185906696108814,-0.113034391111061,0.156976005465028,0.125
"Thai","241","M2","1","ma",592.791666666642,0.130373270512556,-0.0685592598067668,0.142049560585369,0.274795978188577,0.5
"Thai","241","M2","2","ma",597.312499999987,0.088411368767183,0.00320476431117491,0.105229560176408,0.143521177341431,0.625
"Thai","241","M2","3","ma",566.60416666665,0.0676705336384046,-0.0964888421790726,0.0777093457466542,0.228047651202047,0.5
"Thai","241","M2","4","ma",607.874999999979,0.0314476021207742,-0.0723626075122927,0.0832964207603989,0.21595069403969,0.625
"Thai","315","M2","1","ma",706.395833333318,0.037963510381764,0.0959218188534546,-0.0589863497156992,0.242578860798925,1
"Thai","315","M2","2","ma",676.041666666663,-0.0328195308182066,0.0818636694764832,-0.122371365205579,0.305302327244525,1
"Thai","315","M2","3","ma",710.354166666662,-0.0244819285105807,0.133924143430661,-0.0885293832267398,0.321907246378897,1
"Thai","315","M2","4","ma",676.249999999982,-0.107408883043018,0.0433862741142957,-0.119459101696863,0.231556246739523,1
"Thai","33","M2","1","ma",625.249999999994,0.0307883038267231,-0.0461529720115929,-0.0122528725443968,0.0772264169525317,0.25
"Thai","33","M2","2","ma",711.104166666644,0.0409057219477171,-0.0592857732755151,-0.0130135963916364,0.100191495223232,0.125
"Thai","33","M2","3","ma",618.687500000021,0.0610389026142353,-0.0816174265100321,-0.0402719036684136,0.142656329124267,0.125
"Thai","33","M2","4","ma",633.916666666664,-0.00417384965409403,-0.0752060726714609,-0.0591413666547673,0.0842983710870021,0.125
"Thai","45","M2","1","ma",686.916666666662,0.0463784294396379,0.157922864668045,0.0482884676078503,0.146412994356296,1
"Thai","45","M2","2","ma",645.520833333308,0.0550600260113239,0.120781545528899,0.0366386025194682,0.127820749376191,1
"Thai","45","M2","3","ma",624.937499999987,-0.0411888541027162,0.0464533978884216,-0.0449350671785789,0.132984714594501,1
"Thai","45","M2","4","ma",673.020833333339,-0.0168596668344559,0.0443313631136732,-0.0283091747677283,0.108445813813036,1
"Thai","21","M2","1","mi",725.874999999974,0.10063606654193,-0.115160915470731,-0.00828392959978857,0.215796982012661,0.125
"Thai","21","M2","2","mi",570.3125,0.0358036942187592,-0.147037645059112,-0.0521812292006178,0.183263636426838,0.25
"Thai","21","M2","3","mi",674.937499999999,0.0288759261269805,-0.137134574040171,-0.0252262549169395,0.187286464509872,0.375
"Thai","21","M2","4","mi",669.750000000022,0.0126424338909543,-0.166381874297768,-0.0815987374788003,0.179024308188722,0.125
"Thai","241","M2","1","mi",609.020833333318,0.118757775419033,0.0196842259777212,0.195478218687383,0.24551462018196,0.75
"Thai","241","M2","2","mi",629.145833333325,0.0760133236527542,0.0545576924937077,0.148707117518616,0.15127724972616,0.75
"Thai","241","M2","3","mi",581.187499999999,0.0761828089056227,0.0226454830375098,0.127316464766312,0.156808618019319,0.75
"Thai","241","M2","4","mi",591.583333333347,0.0189661095259031,-0.0565647195763965,0.0889422626296282,0.213055573329868,0.625
"Thai","315","M2","1","mi",651.229166666667,0.0423372573888016,0.135998916171464,-0.0314037354829859,0.255481518144182,1
"Thai","315","M2","2","mi",759.250000000009,-0.00986878534148771,0.370005827900423,-0.00586827828880557,0.503711974993404,1
"Thai","315","M2","3","mi",760.354166666673,-0.0278357957568993,0.172834160436264,-0.0629069899333426,0.337282898913277,1
"Thai","315","M2","4","mi",695.812499999988,-0.0244725028667887,0.104229772625585,-0.0696735520135391,0.267126618481084,1
"Thai","33","M2","1","mi",638.22916666669,0.0542532097284159,0.0238286042766811,0.0459551162273249,0.0336024906695682,0.375
"Thai","33","M2","2","mi",675.000000000011,0.0694370537500058,0.00370860872171257,0.0435070731723521,0.085678145088672,0.25
"Thai","33","M2","3","mi",687.437499999987,-0.00691703666281454,-0.0547173901950181,-0.0188251066471282,0.0600975679058547,0.25
"Thai","33","M2","4","mi",686.041666666654,-0.0583655016344102,-0.101087506491482,-0.0643806444465075,0.0675723622747091,0.25
"Thai","45","M2","1","mi",725.874999999974,0.0282256029933428,0.33929673223503,0.146390273977379,0.311071129241688,1
"Thai","45","M2","2","mi",631.645833333323,0.0463647378400062,0.184059852733429,0.0720198487638765,0.144762140690939,1
"Thai","45","M2","3","mi",647.833333333324,-0.0391673014420097,0.124461470335133,0.00521564631689199,0.163628771777143,1
"Thai","45","M2","4","mi",686.041666666654,-0.0336246452300306,0.117936464883106,0.00386110466247649,0.151561110113137,1
"Thai","21","M3","1","ma",515.125000000012,-0.161953023492083,-0.208224661744871,-0.179028682492591,0.0516526562343388,0.25
"Thai","21","M3","2","ma",557.208333333335,-0.178158474005405,-0.214110250262018,-0.192708127469257,0.0431453669963556,0.25
"Thai","21","M3","3","ma",524.020833333338,-0.133147815145897,-0.154056855759431,-0.137928521256037,0.0288337592547808,0.25
"Thai","21","M3","4","ma",579.875000000015,-0.132065454920616,-0.145779483895793,-0.143637407921789,0.0165889220406513,0.125
"Thai","21","M3","5","ma",569.229166666673,-0.153935452958036,-0.150775319068907,-0.146374949855612,0.0118368646829956,0.75
"Thai","241","M3","1","ma",427.708333333328,-0.039881337384428,-0.160104502323591,0.0113445054662334,0.269391439919099,0.5
"Thai","241","M3","2","ma",442.291666666677,-0.0614084669572485,-0.141577660965367,0.00955403399897419,0.24410631685712,0.625
"Thai","241","M3","3","ma",538.604166666687,-0.0352615906946811,-0.163735443533981,0.0520677985722531,0.336912019115791,0.625
"Thai","241","M3","4","ma",402.770833333307,0.0214517349671651,-0.105818481775498,0.0849202481575606,0.295468850549017,0.5
"Thai","241","M3","5","ma",495.249999999999,0.0811226156865887,-0.0997852252256415,0.169421483320258,0.397795458710269,0.5
"Thai","315","M3","1","ma",482.75000000001,-0.150621131892258,0.107971085027637,-0.11652039416588,0.294796899937061,1
"Thai","315","M3","2","ma",544.270833333314,-0.146693660425945,0.0184685217299402,-0.138468643185678,0.197333700118027,1
"Thai","315","M3","3","ma",511.895833333313,-0.131391527314641,0.08792917076328,-0.0981784482864902,0.233702425143708,1
"Thai","315","M3","4","ma",563.062500000001,-0.113813062884523,0.150974969908283,-0.0621206620272674,0.27350550324814,1
"Thai","315","M3","5","ma",556.895833333328,-0.0833405266723544,0.158458653793805,-0.0612246047250739,0.289164059267312,1
"Thai","33","M3","1","ma",447.145833333309,-0.161425533761192,-0.182761862363229,-0.151650670810257,0.0467600951709349,0.625
"Thai","33","M3","2","ma",508.645833333333,-0.138437296837293,-0.176724628289986,-0.126942525561351,0.0701936553916338,0.625
"Thai","33","M3","3","ma",465.750000000014,-0.0726030633876849,-0.12664381147349,-0.0644875317022364,0.0847625332135245,0.625
"Thai","33","M3","4","ma",463.33333333331,-0.103347174991803,-0.150158481366696,-0.0979133952724011,0.0689856587632616,0.625
"Thai","33","M3","5","ma",495.249999999999,-0.0952222974233319,-0.173482935729586,-0.0879040681871573,0.122479103736495,0.625
"Thai","45","M3","1","ma",453.624999999988,-0.150057387886905,0.0966503645411458,0.00664524782260505,0.327002670543044,0.875
"Thai","45","M3","2","ma",573.416666666674,-0.0562613066292551,0.161134172288854,0.097038936025846,0.339081343260849,0.875
"Thai","45","M3","3","ma",514.333333333354,-0.0699292718132378,-0.0498155903087515,0.0521972385982247,0.286279637409423,0.75
"Thai","45","M3","4","ma",529.145833333359,-0.0461300819466691,-0.0547328468671974,0.0606502491706837,0.259749663839552,0.75
"Thai","45","M3","5","ma",522.979166666687,-0.0231367686706979,-0.00149974332661474,0.0934507445557592,0.270889396515012,0.75
"Thai","21","M3","1","mi",518.374999999992,-0.124959769582886,-0.212475114423527,-0.159252155839768,0.0973936700016912,0.25
"Thai","21","M3","2","mi",568.249999999978,-0.126158303728392,-0.192173366481528,-0.145916145812894,0.0708123221100478,0.375
"Thai","21","M3","3","mi",565.312500000005,-0.103785356261283,-0.12441054156558,-0.0961422339772038,0.0537531868584515,0.375
"Thai","21","M3","4","mi",502.187499999991,-0.0650327848567994,-0.122053133875464,-0.098170635398481,0.057020349018665,0.125
"Thai","21","M3","5","mi",550.749999999994,-0.0913987085588953,-0.143375306262689,-0.101951049512732,0.0669289249723505,0.375
"Thai","241","M3","1","mi",364.583333333371,0.113460882909557,-0.159495999156285,0.134328262105173,0.458264994666664,0.5
"Thai","241","M3","2","mi",424.479166666629,0.0892925336353786,-0.1168767913158,0.132729374472512,0.403136122707366,0.5
"Thai","241","M3","3","mi",470.604166666703,0.121104537747307,-0.121906476013704,0.149325701055404,0.410912739911319,0.5
"Thai","241","M3","4","mi",430.520833333389,0.123684979836666,-0.141122037043325,0.151465437097443,0.4328541459195,0.5
"Thai","241","M3","5","mi",470.583333333366,0.193464866980813,-0.149526435202685,0.214535370219592,0.500787386607601,0.5
"Thai","315","M3","1","mi",531.312500000013,-0.0402861849691536,0.38420156848014,0.0507329806714984,0.438405638252465,1
"Thai","315","M3","2","mi",602.541666666639,-0.0620783742360848,0.163379711819058,-0.0357823256127152,0.254509171295571,1
"Thai","315","M3","3","mi",541.041666666615,-0.0362446469344817,0.324188425011713,0.0276257716764192,0.378656795193105,1
"Thai","315","M3","4","mi",489.083333333383,-0.0291672718080232,0.387075462379835,0.0951871342612304,0.416242734187858,1
"Thai","315","M3","5","mi",547.645833333377,-0.00851235308564439,0.378114754342664,0.0794570379107827,0.396902417454019,1
"Thai","33","M3","1","mi",443.916666666723,-0.0879677455668912,-0.17236258215854,-0.0964349843153077,0.106092290432141,0.5
"Thai","33","M3","2","mi",513.520833333359,-0.097264660141543,-0.140318582874128,-0.0743307460282937,0.0946858269674902,0.5
"Thai","33","M3","3","mi",504.604166666695,-0.0490943550646751,-0.113893386150735,-0.0251515406197479,0.129066619261135,0.625
"Thai","33","M3","4","mi",460.916666666662,-0.0314963137457089,-0.119729622698876,-0.0245762976506853,0.132060269939946,0.625
"Thai","33","M3","5","mi",464.437500000031,-0.0358749252598997,-0.168661286337278,-0.0481413163088,0.160617497654174,0.375
"Thai","45","M3","1","mi",387.249999999995,0.0357868718154516,0.336717796160955,0.191530392594528,0.326480310872777,0.875
"Thai","45","M3","2","mi",550.729166666656,0.012182998437001,0.186199607726441,0.185849704737598,0.381158062507117,0.875
"Thai","45","M3","3","mi",499.749999999949,0.0390578333100981,0.139729257037183,0.201454386212058,0.337327325844177,0.875
"Thai","45","M3","4","mi",516.812500000015,0.00255927702168188,0.137533350439012,0.177619697198186,0.340145350573307,0.875
"Thai","45","M3","5","mi",529.145833333359,0.089419734823159,0.233280774633967,0.281806328094889,0.384751217653671,0.875
"Thai","21","M4","1","ma",499.312499999974,-0.0437577621284813,-0.208855312592125,-0.114205182599245,0.184786046444855,0.25
"Thai","21","M4","2","ma",474.333333333334,-0.118672029826971,-0.205287789921802,-0.156148748652864,0.100678800754237,0.25
"Thai","21","M4","3","ma",510.66666666668,-0.0503791907712805,-0.157097205798338,-0.118215052088028,0.121747176106238,0.125
"Thai","21","M4","4","ma",435.708333333309,0.0400589510080005,-0.130034524214751,-0.0602814697340256,0.170093475222751,0.125
"Thai","21","M4","5","ma",481.145833333358,0.0296638640197602,-0.168626044635507,-0.0975227562370918,0.198289908655267,0.125
"Thai","241","M4","1","ma",388.041666666709,0.077536454609234,-0.114396241912265,0.0883075814825915,0.290619844642699,0.625
"Thai","241","M4","2","ma",419.833333333372,-0.000804837484486465,-0.271243276640586,-0.0177367943353286,0.362069833060216,0.5
"Thai","241","M4","3","ma",490.229166666722,0.0174317636257394,-0.290046992300176,-0.0589101290451912,0.38243922325327,0.375
"Thai","241","M4","4","ma",408.479166666666,0.166031813997402,-0.206082450193003,0.0586235903422093,0.372114264190406,0.125
"Thai","241","M4","5","ma",453.895833333377,0.116496018725608,-0.240554419751715,0.0619781408603517,0.444427584281635,0.5
"Thai","315","M4","1","ma",472.062499999993,-0.0868093025383939,0.124605367209717,-0.0747987419971546,0.279689947852048,1
"Thai","315","M4","2","ma",503.833333333318,-0.12006388800962,0.039765501003613,-0.122223433462637,0.219655995112029,1
"Thai","315","M4","3","ma",478.854166666679,-0.0616674398664379,0.0440573133740326,-0.0899307960218543,0.199217329893684,1
"Thai","315","M4","4","ma",481.12500000002,0.00599014486080496,0.151272898529228,-0.0347338661241565,0.279783920385717,1
"Thai","315","M4","5","ma",528.833333333296,-0.0569074263198883,0.14375238654112,-0.0774313331281549,0.320761836829947,1
"Thai","33","M4","1","ma",503.833333333318,0.0209625079777441,-0.0650660230249197,-0.0325238233823454,0.0866449213797109,0.125
"Thai","33","M4","2","ma",517.458333333366,-0.0737602670753008,-0.0856022494257165,-0.0748402916863577,0.0341944886168587,0.25
"Thai","33","M4","3","ma",478.875000000016,0.00580244041289713,-0.0465524178132661,-0.0252462991745916,0.0650873508983985,0.25
"Thai","33","M4","4","ma",474.333333333334,0.0040544622674851,-0.0309057248028165,-0.00886845668309531,0.053341659747326,0.25
"Thai","33","M4","5","ma",478.875000000016,-0.0123704100984976,-0.0218855955582078,-0.0100548910766176,0.0296773004263229,0.25
"Thai","45","M4","1","ma",515.187500000025,0.0910042092487778,0.221094591862572,0.131196838605818,0.133698003777626,1
"Thai","45","M4","2","ma",472.062499999993,-0.0670617376716151,0.104216876940506,-0.00305870785721692,0.171278614612121,1
"Thai","45","M4","3","ma",474.312499999996,0.0135122213752245,0.0937434703807879,0.0188457683041465,0.112890900710207,1
"Thai","45","M4","4","ma",487.958333333381,0.0541566416716956,0.192322685436695,0.0944696191784072,0.138166043764999,1
"Thai","45","M4","5","ma",487.958333333381,0.00747167530891841,0.162179536440535,0.0478698232718522,0.161412558703942,1
"Thai","21","M4","1","mi",478.875000000016,-0.0225689431291031,-0.148257714427806,-0.0859127595290389,0.1428880438869,0.25
"Thai","21","M4","2","mi",501.583333333315,-0.0949176396465313,-0.197875256775647,-0.125980400501811,0.140621222511552,0.25
"Thai","21","M4","3","mi",485.666666666702,-0.00923507186888059,-0.172748816545562,-0.0911104985526862,0.163513744676681,0.125
"Thai","21","M4","4","mi",469.791666666652,0.0493962342907859,-0.136128481830532,-0.0364851867542809,0.185524716121318,0.125
"Thai","21","M4","5","mi",494.749999999954,0.0515787051967011,-0.0805903083369855,-0.0281706472612362,0.132322844020197,0.125
"Thai","241","M4","1","mi",410.750000000007,0.24476323864052,-0.144545051438602,0.157815432527022,0.403359713289326,0.5
"Thai","241","M4","2","mi",428.916666666623,0.0186941207761842,-0.170253153173332,0.0413655902734735,0.326272121741278,0.5
"Thai","241","M4","3","mi",419.833333333372,0.0534633647980554,-0.201956469441679,0.0211013760186844,0.339818680148743,0.375
"Thai","241","M4","4","mi",415.29166666669,0.157258529070808,-0.149349472465805,0.100774546040808,0.35420028146283,0.375
"Thai","241","M4","5","mi",433.458333333306,0.113858166436243,-0.185567422499301,0.0960217885264002,0.36755168330737,0.625
"Thai","315","M4","1","mi",447.062500000015,0.0197392675653875,0.179584885026029,0.00814661786572847,0.262212617853893,1
"Thai","315","M4","2","mi",474.312499999996,-0.0469333892712573,0.163767479944949,-0.0583403648155897,0.332249905152005,1
"Thai","315","M4","3","mi",458.437499999945,-0.0313375542639125,0.133145837678506,-0.037981581922963,0.259609869969431,1
"Thai","315","M4","4","mi",490.229166666722,0.0227839845707391,0.242636484343166,0.0116350191140249,0.334852632433626,1
"Thai","315","M4","5","mi",485.68750000004,0.0586522397835931,0.183035837382836,-0.00324540830118874,0.28554872036736,1
"Thai","33","M4","1","mi",490.208333333385,0.00966447255635968,-0.0217090085858618,0.0210096162238224,0.0843606038092224,0.375
"Thai","33","M4","2","mi",499.312499999974,0.0339461165888968,-0.0366980345838725,0.00551116306589319,0.0706441511727693,0.125
"Thai","33","M4","3","mi",492.479166666612,0.062066362456844,0.00348905880772918,0.0329529805891959,0.0607546704940153,0.25
"Thai","33","M4","4","mi",467.52083333331,0.0683658266375447,0.025267580696094,0.05194613386986,0.0592544304418346,0.25
"Thai","33","M4","5","mi",485.68750000004,0.0680719020119737,0.0167268931397167,0.0447853416327992,0.051345008872257,0.125
"Thai","45","M4","1","mi",453.895833333377,0.133345333978467,0.253058520931388,0.174731565979471,0.132076404704464,1
"Thai","45","M4","2","mi",485.68750000004,-0.0109096027543872,0.164388254468232,0.0544968126399789,0.175297857222619,1
"Thai","45","M4","3","mi",472.041666666655,0.0315081534890033,0.185442516884916,0.0840315015693821,0.153934363395913,1
"Thai","45","M4","4","mi",449.354166666694,0.092989806241736,0.240835647301747,0.130613987812189,0.150224327440894,1
"Thai","45","M4","5","mi",449.333333333357,0.0875290202636237,0.207973859328189,0.105726785130638,0.15936739109181,1
"Thai","21","M5","1","ma",616.833333333375,0.0219257391892018,-0.269056072287296,-0.14647840840485,0.290981811476498,0.125
"Thai","21","M5","2","ma",691.270833333306,-0.13597648506617,-0.0818753419572879,-0.108925913511727,0.0541011431088825,1
"Thai","21","M5","3","ma",594.312500000001,-0.0354197627176155,-0.265803822283556,-0.167899826827774,0.230384059565941,0.125
"Thai","21","M5","4","ma",635.687500000017,-0.0336352615256768,-0.251704330212437,-0.125717467544267,0.221382709726653,0.25
"Thai","21","M5","5","ma",705.833333333317,-0.0153642720440726,-0.252161155863966,-0.119875279367764,0.262289344426636,0.25
"Thai","241","M5","1","ma",615.16666666671,0.1055659205925,-0.144288097342045,0.0637886535988138,0.292261469548667,0.25
"Thai","241","M5","2","ma",571.93749999999,-0.00633974282885533,0.0864729523129885,0.040066604742065,0.0928126951418438,1
"Thai","241","M5","3","ma",710.833333333312,0.169492173389694,-0.167374030911604,0.104338613163533,0.380504740099567,0.25
"Thai","241","M5","4","ma",708.333333333371,0.152389828504937,-0.119516155048747,0.102260861370063,0.310213003059402,0.25
"Thai","241","M5","5","ma",753.395833333343,0.225386112380877,-0.174976102680898,0.139832671895968,0.418405919163985,0.25
"Thai","315","M5","1","ma",655.708333333337,-0.00694849956703579,0.000751830620292944,-0.1019454450733,0.206603717673379,1
"Thai","315","M5","2","ma",749.833333333299,0.256378005646555,0.168632688928388,0.212505347287472,0.0877453167181678,0.125
"Thai","315","M5","3","ma",740.895833333298,-0.080728190698819,-0.0161471660833364,-0.153933254471516,0.240788932531253,1
"Thai","315","M5","4","ma",665.750000000003,-0.0237868348794212,-0.0781135486533569,-0.12740239312752,0.20567601885975,0.25
"Thai","315","M5","5","ma",628.16666666663,0.0624044576583539,0.0671582188002633,-0.113084988843712,0.311393442115972,1
"Thai","33","M5","1","ma",691.270833333306,-0.0778610749441291,-0.156862411725736,-0.0876032389206721,0.0941570652483962,0.375
"Thai","33","M5","2","ma",739.958333333334,-0.0998598284874659,-0.0392035710354108,-0.0695316997614352,0.0606562574520551,1
"Thai","33","M5","3","ma",718.229166666674,0.0241725940565863,-0.127937101642243,-0.0380713616320546,0.152109695698829,0.125
"Thai","33","M5","4","ma",748.395833333348,0.0116950361831162,-0.107902137600889,-0.0262821789631873,0.143956292130862,0.25
"Thai","33","M5","5","ma",718.3541666667,0.0461852862867304,-0.0921056467558453,0.000271644625354598,0.167331789317196,0.25
"Thai","45","M5","1","ma",670.895833333361,0.0947211116010918,0.0814624646714817,0.0335428528346147,0.101355050302949,0.125
"Thai","45","M5","2","ma",713.583333333304,0.0991306373914857,0.0828204494216084,0.0909755434065473,0.0163101879698773,0.125
"Thai","45","M5","3","ma",675.770833333331,-0.019893559075831,0.0373723209456605,-0.03412082748042,0.105208992179016,1
"Thai","45","M5","4","ma",655.729166666674,0.0900611049022349,0.0969366445812598,0.0435018290133217,0.0969379037495248,1
"Thai","45","M5","5","ma",633.187499999963,0.0133442635802218,0.150041935658256,0.0359065903225667,0.176910256961517,0.875
"Thai","21","M5","1","mi",606.708333333358,-0.0288706463863735,-0.247577161621946,-0.12225381018942,0.25681997349872,0.25
"Thai","21","M5","2","mi",690.541666666718,0.0367601692818887,-0.0302924782183721,0.0609747144648701,0.147330275089621,0.75
"Thai","21","M5","3","mi",678.604166666673,-0.0358910126393149,-0.243990845631729,-0.110262961371128,0.233665790674047,0.25
"Thai","21","M5","4","mi",668.249999999944,0.0380689679755558,-0.221087904876052,-0.074927441768927,0.259156872851608,0.125
"Thai","21","M5","5","mi",723.354166666695,-0.0200997054997274,-0.239349371840804,-0.0981527651983974,0.235988392405796,0.25
"Thai","241","M5","1","mi",697.916666666629,0.218847894969638,-0.12068898426708,0.172006929166769,0.428628953232685,0.375
"Thai","241","M5","2","mi",591.708333333372,0.294042855110876,-0.131887689164016,0.0242647597763203,0.456595721656081,0.125
"Thai","241","M5","3","mi",640.70833333335,0.23809937969167,-0.13628859162499,0.174131678115867,0.437273631612685,0.375
"Thai","241","M5","4","mi",688.291666666714,0.129578944076408,-0.0866723919848362,0.144051430344421,0.323226073832417,0.375
"Thai","241","M5","5","mi",690.791666666655,0.157668275239908,-0.123373930582852,0.179121162855727,0.461444444195105,0.5
"Thai","315","M5","1","mi",598.270833333345,0.0191459293409713,0.0536998553661669,-0.0728275354738683,0.226030362981434,1
"Thai","315","M5","2","mi",602.520833333301,0.158130381097732,0.0345838452071493,0.0783460789745738,0.123546535890583,0.125
"Thai","315","M5","3","mi",663.249999999948,-0.0199842851142425,0.23651966599781,-0.0837964481995497,0.437294853892877,1
"Thai","315","M5","4","mi",640.687500000013,-0.000813914048802872,0.154301722117661,-0.0796871240764738,0.376804996888997,1
"Thai","315","M5","5","mi",675.770833333331,0.0543811913551565,0.201878654912137,-0.0590648374962158,0.389573837426964,1
"Thai","33","M5","1","mi",767.458333333366,-0.0297256461442265,-0.150504699340059,-0.0486987842248066,0.160954956657961,0.375
"Thai","33","M5","2","mi",799.520833333304,-0.120211168867123,-0.0824055779424371,-0.101308373404777,0.037805590924686,1
"Thai","33","M5","3","mi",804.979166666612,-0.0196321450555066,-0.0948054861900494,-0.0418517242646186,0.0751733411345428,0.125
"Thai","33","M5","4","mi",787.874999999985,0.00739365592675558,-0.096014313415924,-0.0286145803011947,0.10340796934268,0.125
"Thai","33","M5","5","mi",693.29166666671,0.0496767722984766,-0.10556703901686,-0.00488181544124548,0.155243811315337,0.125
"Thai","45","M5","1","mi",652.312499999994,0.0953257585589567,0.264821254390377,0.159447739229616,0.169495495831421,1
"Thai","45","M5","2","mi",654.312499999946,0.258695921399764,0.189865243042711,0.224280582221234,0.0688306783570528,0.125
"Thai","45","M5","3","mi",705.812499999979,0.0223181665149187,0.156614347123648,0.0395045096054116,0.157882845569882,1
"Thai","45","M5","4","mi",713.333333333367,0.0541390822215172,0.151299248351935,0.0728255795114507,0.10997792966437,1
"Thai","45","M5","5","mi",725.854166666636,0.140211711687241,0.343423183184735,0.151254108814243,0.257056090281296,1
