ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	explist	explist.Cycle	explist.Sample	fileA	fileX	insprac.ACC	insprac.CRESP	insprac.DurationError	insprac.OnsetDelay	insprac.OnsetTime	insprac.OnsetToOnsetTime	insprac.RESP	insprac.RT	insprac.RTTime	praclist	praclist.Cycle	praclist.Sample	pracX.ACC	pracX.CRESP	pracX.DurationError	pracX.OnsetDelay	pracX.OnsetTime	pracX.RESP	pracX.RT	pracX.RTTime	Procedure[Block]	Running[Block]	speaker[Block]	speakerx[Block]	syllable[Block]	syllablex[Block]	token[Block]	tokenx[Block]	tone[Block]	tonex[Block]	Trial	block1a	block1a.Cycle	block1a.Sample	block1b	block1b.Cycle	block1b.Sample	block2a	block2a.Cycle	block2a.Sample	block2b	block2b.Cycle	block2b.Sample	block3a	block3a.Cycle	block3a.Sample	block3b	block3b.Cycle	block3b.Sample	block4a	block4a.Cycle	block4a.Sample	block4b	block4b.Cycle	block4b.Sample	block5a	block5a.Cycle	block5a.Sample	block5b	block5b.Cycle	block5b.Sample	block6a	block6a.Cycle	block6a.Sample	block6b	block6b.Cycle	block6b.Sample	block7a	block7a.Cycle	block7a.Sample	block7b	block7b.Cycle	block7b.Sample	block8a	block8a.Cycle	block8a.Sample	block8b	block8b.Cycle	block8b.Sample	condition	exX.ACC	exX.CRESP	exX.DurationError	exX.OnsetDelay	exX.OnsetTime	exX.RESP	exX.RT	exX.RTTime	insexp.ACC	insexp.CRESP	insexp.DurationError	insexp.OnsetDelay	insexp.OnsetTime	insexp.OnsetToOnsetTime	insexp.RESP	insexp.RT	insexp.RTTime	item	Procedure[Trial]	Running[Trial]	sounda	soundx	speaker[Trial]	speakerx[Trial]	syllable[Trial]	syllablex[Trial]	talkerpair	token[Trial]	tokenx[Trial]	tone[Trial]	tonepair	tonex[Trial]	vowel
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									6																			12	1	6																													0	z	0	-1	595632		0	0	0		0	0	596632	0	m	1301	597933		exproc	block4a	Thai_F4_maa45-1	Thai_F4_mii45-1	F4	F4	maa	mii		1	1	45		45	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									7																			6	1	7																													0	z	0	-1	602047		0	0	0		0	0	603047	0	m	1267	604314		exproc	block4a	Thai_F4_maa241-1	Thai_F4_mii33-1	F4	F4	maa	mii		1	1	241		33	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									8																			10	1	8																													0	z	0	-1	608428		0	0	0		0	0	609428	0	m	1245	610673		exproc	block4a	Thai_F4_maa45-1	Thai_F4_mii33-1	F4	F4	maa	mii		1	1	45		33	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									9																			17	1	9																													0	z	0	-1	614776		0	0	0		0	0	615776	0	m	921	616697		exproc	block4a	Thai_F4_maa33-2	Thai_F4_mii241-2	F4	F4	maa	mii		2	2	33		241	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									10																			24	1	10																													0	z	0	-1	620791		0	0	0		0	0	621791	0	m	1182	622973		exproc	block4a	Thai_F4_maa45-2	Thai_F4_mii45-2	F4	F4	maa	mii		2	2	45		45	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									11																			15	1	11																													0	z	0	-1	627055		0	0	0		1	0	628055	0	m	346	628401		exproc	block4a	Thai_F4_maa315-2	Thai_F4_mii315-2	F4	F4	maa	mii		2	2	315		315	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									12																			23	1	12																													0	z	0	-1	632487		0	0	0		0	0	633487	0	m	444	633931		exproc	block4a	Thai_F4_maa33-2	Thai_F4_mii33-2	F4	F4	maa	mii		2	2	33		33	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									13																			19	1	13																													0	z	0	-1	638019		0	0	0		0	0	639019	0	m	533	639552		exproc	block4a	Thai_F4_maa33-2	Thai_F4_mii33-2	F4	F4	maa	mii		2	2	33		33	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									14																			9	1	14																													0	z	0	-1	643650		0	0	0		0	0	644650	0	m	444	645094		exproc	block4a	Thai_F4_maa33-1	Thai_F4_mii45-1	F4	F4	maa	mii		1	1	33		45	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									15																			3	1	15																													0	z	0	-1	649182		0	0	0		0	0	650182	0	m	724	650906		exproc	block4a	Thai_F4_maa315-1	Thai_F4_mii315-1	F4	F4	maa	mii		1	1	315		315	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									16																			22	1	16																													0	z	0	-1	654980		0	0	0		0	0	655980	0	m	720	656700		exproc	block4a	Thai_F4_maa45-2	Thai_F4_mii33-2	F4	F4	maa	mii		2	2	45		33	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									17																			7	1	17																													0	z	0	-1	660812		0	0	0		0	0	661812	0	m	1578	663390		exproc	block4a	Thai_F4_maa33-1	Thai_F4_mii33-1	F4	F4	maa	mii		1	1	33		33	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									18																			8	1	18																													0	z	0	-1	667493		0	0	0		0	0	668493	0	m	661	669154		exproc	block4a	Thai_F4_maa241-1	Thai_F4_mii241-1	F4	F4	maa	mii		1	1	241		241	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									19																			4	1	19																													0	z	0	-1	673241		0	0	0		0	0	674241	0	m	1150	675391		exproc	block4a	Thai_F4_maa45-1	Thai_F4_mii45-1	F4	F4	maa	mii		1	1	45		45	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									20																			2	1	20																													0	z	0	-1	679489		0	0	0		0	0	680489	0	m	1683	682172		exproc	block4a	Thai_F4_maa45-1	Thai_F4_mii315-1	F4	F4	maa	mii		1	1	45		315	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									21																			1	1	21																													0	z	0	-1	686254		0	0	0		0	0	687254	0	m	459	687713		exproc	block4a	Thai_F4_maa315-1	Thai_F4_mii45-1	F4	F4	maa	mii		1	1	315		45	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									22																			13	1	22																													0	z	0	-1	691785		0	0	0		0	0	692785	0	m	983	693768		exproc	block4a	Thai_F4_maa315-2	Thai_F4_mii45-2	F4	F4	maa	mii		2	2	315		45	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									23																			21	1	23																													0	z	0	-1	697883		0	0	0		1	0	698883	0	m	839	699722		exproc	block4a	Thai_F4_maa33-2	Thai_F4_mii45-2	F4	F4	maa	mii		2	2	33		45	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									24																			5	1	24																													0	z	0	-1	703798		0	0	0		0	0	704798	0	m	678	705476		exproc	block4a	Thai_F4_maa33-1	Thai_F4_mii241-1	F4	F4	maa	mii		1	1	33		241	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									25																						13	1	1																										0	z	0	-1	709580	m	974	710554	0		0	0	710580	0	m	2710	713290		exproc	block4b	Thai_F4_mii45-2	Thai_F4_maa315-2	F4	F4	mii	maa		2	2	45		315	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									26																						3	1	2																										0	z	0	-1	717394	m	706	718100	0		0	0	718394	0	m	564	718958		exproc	block4b	Thai_F4_mii315-1	Thai_F4_maa315-1	F4	F4	mii	maa		1	1	315		315	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									27																						2	1	3																										0	z	0	-1	723076		0	0	0		0	0	724076	0	m	750	724826		exproc	block4b	Thai_F4_mii315-1	Thai_F4_maa45-1	F4	F4	mii	maa		1	1	315		45	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									28																						24	1	4																										0	z	0	-1	728940		0	0	0		0	1	729941	0	m	633	730574		exproc	block4b	Thai_F4_mii45-2	Thai_F4_maa45-2	F4	F4	mii	maa		2	2	45		45	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									29																						20	1	5																										0	z	0	-1	734672		0	0	0		0	0	735672	0	m	844	736516		exproc	block4b	Thai_F4_mii241-2	Thai_F4_maa241-2	F4	F4	mii	maa		2	2	241		241	
Dis_main_chinese_2000ms	123	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742509</Frequency><Timestamp dt:dt="r8">24984007138</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-26T01:14:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Dis_main_chinese_2000ms-123-1	60.019	1.0.0.64	1	-785599954	Professional	2.0.10.353	2.0.10.353	03-26-2018	26-Mar-18 1:14:28 AM	12:14:28	2.0.10.248	18	4	1	2																							block4	explist									30																						8	1	6																										0	z	0	-1	740603		0	0	0		0	1	741604	0	m	691	742295		exproc	block4b	Thai_F4_mii241-1	Thai_F4_maa241-1	F4	F4	mii	maa		1	1	241		241	
