ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	explist	explist.Cycle	explist.Sample	filename[Block]	praclist	praclist.Cycle	praclist.Sample	pracSlide1.ACC	pracSlide1.CRESP	pracSlide1.DurationError	pracSlide1.OnsetDelay	pracSlide1.OnsetTime	pracSlide1.OnsetToOnsetTime	pracSlide1.RESP	pracSlide1.RT	pracSlide1.RTTime	pracSoundOut1.ACC	pracSoundOut1.CRESP	pracSoundOut1.DurationError	pracSoundOut1.OnsetDelay	pracSoundOut1.OnsetTime	pracSoundOut1.RESP	pracSoundOut1.RT	pracSoundOut1.RTTime	Procedure[Block]	Running[Block]	speaker[Block]	syllable[Block]	token[Block]	tone[Block]	Trial	f1List1	f1List1.Cycle	f1List1.Sample	f1List2	f1List2.Cycle	f1List2.Sample	f2List1	f2List1.Cycle	f2List1.Sample	f2List2	f2List2.Cycle	f2List2.Sample	filename[Trial]	Procedure[Trial]	Running[Trial]	Slide1.ACC	Slide1.CRESP	Slide1.DurationError	Slide1.OnsetDelay	Slide1.OnsetTime	Slide1.OnsetToOnsetTime	Slide1.RESP	Slide1.RT	Slide1.RTTime	SoundOut1.ACC	SoundOut1.CRESP	SoundOut1.DurationError	SoundOut1.OnsetDelay	SoundOut1.OnsetTime	SoundOut1.RESP	SoundOut1.RT	SoundOut1.RTTime	speaker[Trial]	syllable[Trial]	token[Trial]	tone[Trial]
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	23	4	1	3																						f2proc2	explist					28										9	3	28	Thai_F2_mii33-5	exproc	f2List2	0		0	-1	1459016	0	2	503	1459519	0		0	-1	1455017	h	1910	1456927	F2	mii	5	33
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	23	4	1	3																						f2proc2	explist					29										6	3	29	Thai_F2_mii21-5	exproc	f2List2	0		1	-1	1468013	0	7	603	1468616	0		0	-1	1464014	h	1378	1465392	F2	mii	5	21
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	23	4	1	3																						f2proc2	explist					30										8	3	30	Thai_F2_mii315-5	exproc	f2List2	0		0	-1	1477011	0	4	1503	1478514	0		0	-1	1473011	g	1290	1474301	F2	mii	5	315
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					1				3	1	1							Thai_F1_maa315-3	exproc	f1List2	0		1	-1	1488107	0	3	3000	1491107	0		0	-1	1484108	g	1904	1486012	F1	maa	3	315
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					2				7	1	2							Thai_F1_mii241-2	exproc	f1List2	0		0	-1	1497105	0	6	402	1497507	0		0	-1	1493105	j	2590	1495695	F1	mii	2	241
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					3				1	1	3							Thai_F1_maa21-5	exproc	f1List2	0		0	-1	1506102	0	7	595	1506697	0		0	-1	1502103	h	787	1502890	F1	maa	5	21
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					4				6	1	4							Thai_F1_mii21-2	exproc	f1List2	0		0	-1	1515099	0	5	497	1515596	0		0	-1	1511100	h	918	1512018	F1	mii	2	21
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					5				10	1	5							Thai_F1_mii45-5	exproc	f1List2	0		0	-1	1524097	0	6	444	1524541	0		0	-1	1520097	g	978	1521075	F1	mii	5	45
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					6				4	1	6							Thai_F1_maa33-5	exproc	f1List2	0		0	-1	1533094	0	3	1185	1534279	0		0	-1	1529094	f	2342	1531436	F1	maa	5	33
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					7				5	1	7							Thai_F1_maa45-5	exproc	f1List2	0		0	-1	1542091	0	6	710	1542801	0		0	-1	1538092	g	946	1539038	F1	maa	5	45
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					8				2	1	8							Thai_F1_maa241-5	exproc	f1List2	0		0	0	1551089	0	3	1185	1552274	0		0	-1	1547089	f	1622	1548711	F1	maa	5	241
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					9				9	1	9							Thai_F1_mii33-3	exproc	f1List2	0		0	-1	1560086	0	4	1653	1561739	0		0	-1	1556086	f	1748	1557834	F1	mii	3	33
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					10				8	1	10							Thai_F1_mii315-4	exproc	f1List2	0		0	-1	1569083	0	4	454	1569537	0		0	-1	1565084	g	1216	1566300	F1	mii	4	315
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					11				9	2	11							Thai_F1_mii33-3	exproc	f1List2	0		0	-1	1578080	0	6	566	1578646	0		0	-1	1574081	f	1615	1575696	F1	mii	3	33
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					12				8	2	12							Thai_F1_mii315-4	exproc	f1List2	0		0	-1	1587078	0	6	529	1587607	0		0	-1	1583078	h	1361	1584439	F1	mii	4	315
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					13				3	2	13							Thai_F1_maa315-3	exproc	f1List2	0		0	-1	1596075	0	5	853	1596928	0		0	-1	1592076	h	2526	1594602	F1	maa	3	315
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					14				7	2	14							Thai_F1_mii241-2	exproc	f1List2	0		0	-1	1605072	0	6	419	1605491	0		0	-1	1601073	f	1810	1602883	F1	mii	2	241
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					15				5	2	15							Thai_F1_maa45-5	exproc	f1List2	0		0	-1	1614070	0	3	1483	1615553	0		0	-1	1610070	g	1616	1611686	F1	maa	5	45
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					16				6	2	16							Thai_F1_mii21-2	exproc	f1List2	0		0	-1	1623067	0	6	479	1623546	0		0	-1	1619067	h	1338	1620405	F1	mii	2	21
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					17				1	2	17							Thai_F1_maa21-5	exproc	f1List2	0		0	-1	1632064	0	6	502	1632566	0		0	-1	1628065	h	1038	1629103	F1	maa	5	21
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					18				2	2	18							Thai_F1_maa241-5	exproc	f1List2	0		0	0	1641062	0	4	2256	1643318	0		0	-1	1637062	f	3754	1640816	F1	maa	5	241
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					19				10	2	19							Thai_F1_mii45-5	exproc	f1List2	0		0	-1	1650059	0	2	1008	1651067	0		0	-1	1646059	g	1447	1647506	F1	mii	5	45
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					20				4	2	20							Thai_F1_maa33-5	exproc	f1List2	0		0	-1	1659056	0	3	1213	1660269	0		0	-1	1655057	f	2145	1657202	F1	maa	5	33
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					21				10	3	21							Thai_F1_mii45-5	exproc	f1List2	0		1	-1	1668053	0	6	332	1668385	0		0	-1	1664054	g	1497	1665551	F1	mii	5	45
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					22				1	3	22							Thai_F1_maa21-5	exproc	f1List2	0		0	-1	1677051	0	6	2292	1679343	0		0	-1	1673051	h	1333	1674384	F1	maa	5	21
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					23				9	3	23							Thai_F1_mii33-3	exproc	f1List2	0		0	-1	1686048	0	4	1478	1687526	0		0	-1	1682049	f	1332	1683381	F1	mii	3	33
Assimilation_2b	106	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742480</Frequency><Timestamp dt:dt="r8">5555181476</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-12-23T08:55:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-106-1	60.019	1.0.0.62	1	1260749675	Professional	2.0.10.353	2.0.10.353	12-23-2017	23-Dec-17 8:55:17 AM	19:55:17	2.0.10.248	24	2	1	4																						f1proc2	explist					24				5	3	24							Thai_F1_maa45-5	exproc	f1List2	0		0	-1	1695045	0	1	988	1696033	0		0	-1	1691046	g	1166	1692212	F1	maa	5	45
