focus_type,Odur,Vdur,Cdur,Rdur,Sylldur,Wdur,O1Hexc,Fallexc,Nucleusfallexc,H_N2exc,pd,Pd_rime,Falldur,Risedur,Hf0_Ef0,L1_Hexc,O1f0_Ef0,L1f0_Ef0,L2f0_Ef0,Risesp,Fallsp
nar,-0.002608935,-0.251645878,0.320282101,-0.022632279,-0.013724891,591,0.02254117,-0.10110232,0.007658223,-0.025118088,-0.0364205,0.657894737,-0.5387353,-0.574541669,0.382403694,-0.014274587,0.359862524,0.396678281,0.483506014,0.024845173,0.187666038
nar,-0.254766834,0.069031114,-0.05145298,0.021457723,-0.093270519,682,-0.001425852,-0.06595793,0.004588095,0.004308262,-0.027359852,0.852631579,-0.10973695,-0.26490769,-0.528681881,-0.014470838,-0.52725603,-0.514211043,-0.462723951,0.054625964,0.601054884
nar,0.490548267,0.214479593,0.084392463,0.170602767,0.277345418,606,0.070642783,-0.045665733,-0.005954983,-0.017441431,-0.12502606,0.596491228,0.08226852,-0.181422768,0.376209673,-0.03680666,0.30556689,0.413016333,0.421875406,0.202877846,-0.555081492
nar,-0.477273054,-0.075693307,0.061987307,-0.021134942,-0.201099034,455,0.368016527,-0.162170786,-0.009832194,-0.015549973,0.016144001,0.911111111,-0.078536455,0.037705358,0.541126815,0.00858731,0.173110288,0.532539505,0.703297602,0.227747748,2.064910947
nar,0.068731209,0.010037785,0.012816753,0.011341112,0.032758247,666,0.054953592,-0.00478322,0.00915036,0.004465742,0.242810646,1.183783784,-0.413314585,-0.018448379,0.117691787,0.005052197,0.062738195,0.112639591,0.122475007,-0.273855854,0.011572831
nar,0.15191223,0.152540148,-0.018239189,0.083793337,0.114704374,781,-0.007506626,-0.020321268,0.013941789,0.002757423,-0.029809606,0.746031746,0.273549617,-0.203555822,-0.160075062,-0.001245867,-0.152568437,-0.158829196,-0.139753795,0.006120517,-0.074287319
nar,0.163360335,-0.097670348,0.041791978,-0.041672423,0.046841991,609,-0.010594644,-0.049270587,-0.020630647,0.006948908,0.137239215,0.980519481,-0.2654223,0.272523362,-0.002266914,-0.015733393,0.008327729,0.013466478,0.047003673,-0.057732271,0.185630926
nar,0.028504619,0.115084875,-0.206694753,0.003743003,0.012730755,613,0.022543375,0.014583543,0.000282522,-0.072917549,-0.000760882,0.698717949,-0.00700644,-0.025090167,0.597930083,-0.022879462,0.575386708,0.620809545,0.58334654,0.911889557,-2.081448457
nar,0.547212727,0.268126847,0.423044932,0.33518449,0.394538524,728,0.031453998,-0.031262155,0.00979928,0.046877689,0.073881435,0.660305344,-0.280539501,-0.106430636,0.342528863,-0.015145158,0.311074864,0.357674021,0.373791018,0.142300742,0.111435841
nar,-0.168632805,0.122203225,0.06319073,0.101558747,0.014259234,731,0.004884746,0.013675913,0.004223355,0.036392903,0.153970223,0.842105263,-0.104696385,-0.092451725,0.024157301,-0.011022934,0.019272555,0.035180235,0.010481388,0.119229075,-0.130624499
nar,-0.422687809,-0.180241987,-0.215621055,-0.197675981,-0.285190492,547,-0.18251575,-0.189668041,-0.007494415,-0.069186337,-0.431725257,0.834532374,-0.10873423,-0.404244607,-0.33174455,-0.038615075,-0.1492288,-0.293129474,-0.142076509,0.095524033,1.744326882
nar,0.274628991,0.111616652,-0.169032676,0.014532136,0.106231494,684,0.049208317,0.038712277,0.020123657,0.034695876,-0.249615073,0.605555556,0.404518323,0.060158062,0.048513378,0.031702416,-0.00069494,0.016810961,0.009801101,0.526985328,0.095699687
nar,-0.098415949,0.041131389,-0.047317824,0.016021736,-0.016465366,560,-0.000167101,0.020858028,-0.044893314,0.017179272,-0.051822558,0.637931034,0.21489179,-0.085441742,-0.084020053,0.016838071,-0.083852952,-0.100858124,-0.104878081,-0.19707078,0.097062934
nar,-0.205710984,0.008602081,0.03829122,0.020321322,-0.069869028,592,0.048139472,-0.01300901,-0.030167285,-0.030169576,0.342150121,0.982857143,0.187235113,0.100548973,0.002235339,0.068215849,-0.045904133,-0.06598051,0.015244348,0.678434069,-0.06947954
nar,0.258873539,-0.024376756,0.125933495,0.03797999,0.128840681,585,-0.010574063,-0.04780613,-0.017425037,-0.049355967,-0.104417458,0.953333333,0.315562755,-0.131977263,-0.356039622,-0.071468231,-0.345465559,-0.284571391,-0.308233492,0.541519271,-0.151494843
nar,0.020193113,0.204478706,-0.047793552,0.09727303,0.070897337,774,0.031468911,-0.023132378,-0.007701607,-0.024256489,0.065963773,0.799043062,0.004587038,-0.07855417,-0.212441953,-0.036821918,-0.243910865,-0.175620035,-0.189309575,0.468745561,-5.042988213
nar,0.132696964,-0.083985632,0.067969135,-0.00904869,0.045714392,687,0.105872804,-0.084501981,0.001984072,-0.023841672,-0.09517388,0.802325581,-0.030477217,-0.027641803,-0.111300934,0.085382235,-0.217173737,-0.196683168,-0.026798953,-3.088880851,2.772627829
nar,-0.118373355,-0.058548596,-0.245473745,-0.135402114,-0.130092724,611,-0.005424193,-0.036594386,-0.001857952,0.01615448,-0.157605315,0.86163522,-0.195679948,-0.225741253,-0.153984088,-0.01567566,-0.148559894,-0.138308427,-0.117389702,0.069440831,0.187011424
nar,0.48305632,0.20740565,-0.026362531,0.117111936,0.240361966,643,-0.019333227,0.107886925,0.014458441,0.021518753,0.081753939,0.587064677,0.031150694,0.293114554,0.180508031,-0.020719397,0.199841259,0.201227428,0.072621107,-0.07068703,3.463387526
nar,0.392848235,0.054497055,-0.216739592,-0.033393807,0.111122701,663,0.084764421,0.032766003,-0.025622858,-0.018310603,-0.167511666,0.641975309,0.055756283,-0.043732979,-0.088053941,0.012653313,-0.172818361,-0.100707254,-0.120819944,-0.289331154,0.587664761
nar,-0.213932658,-0.072567648,-0.01004978,-0.048294075,-0.123918983,569,0.024250468,-0.012444763,-0.022153834,0.023333225,0.315116501,0.925675676,-0.245604804,0.474513551,-0.192459953,0.01231461,-0.216710421,-0.204774563,-0.18001519,0.025952073,0.050669867
nar,0.013408781,0.245280766,-0.038030463,0.134110767,0.08529868,896,0.064403471,-0.057505166,-0.013483924,-0.008576573,0.223355886,0.966824645,-0.092690434,-0.258841102,0.389127347,-0.016896739,0.324723876,0.406024085,0.446632512,0.065278423,0.620400223
nar,-0.422394552,0.214479593,-0.18480881,0.075593049,-0.086063791,553,-0.057279483,0.011823761,0.013700522,0.006859469,0.114473403,0.834394904,-0.046034732,-0.032388225,-0.166570599,-0.017093605,-0.109291116,-0.149476994,-0.17839436,0.527772204,-0.256844359
nar,0.475382864,-0.123499605,0.09827256,-0.035627474,0.165348095,540,-0.014177896,-0.12062667,0.013644394,-0.050188689,0.516608031,1.390977444,-0.487752722,0.044887331,0.518924161,0.030905714,0.533102056,0.488018447,0.639550831,0.688517533,0.247311116
nar,0.5654704,-0.205057598,0.92164104,0.229090471,0.356282176,799,-0.029133689,0.085083597,-0.025753501,0.033347103,0.27617394,1,0.389195432,0.290142695,-0.010681816,0.062664173,0.018451872,-0.073345989,-0.095765413,0.215977081,0.21861407
nar,-0.122976567,0.057202555,-0.237109451,-0.064749397,-0.091120297,638,-0.000106834,-0.051957116,0.001331477,0.042943051,-0.175545456,0.73006135,-0.058094042,-0.248790449,0.467868433,0.012189658,0.467975267,0.455678775,0.519825549,-0.048995682,0.894362212
nar,-0.65897898,-0.107951437,0.041791978,-0.047846115,-0.315805682,550,-0.024317747,-0.071430539,0.010142366,-0.074994702,-0.047387532,0.823529412,-0.207892343,-0.198815976,-0.007536133,0.000123735,0.016781615,-0.007659868,0.063894406,-0.00062236,0.343593891
nar,0.476715174,0.027555534,0.01377965,0.022992733,0.18671774,675,0.051639703,-0.063967057,-0.019564916,0.026970279,0.035761438,0.710691824,-0.189173868,0.507593387,-0.207880102,-0.001915681,-0.259519805,-0.205964422,-0.143913046,-0.003774046,0.338138971
nar,0.121051246,0.012542562,-0.354938627,-0.142505241,-0.073017239,602,0.139752462,0.007443994,-0.039836683,-0.072189848,-0.024173189,0.945783133,0.112944475,-0.090126368,-0.469609198,0.045508638,-0.60936166,-0.515117836,-0.477053192,-0.504942553,0.06590844
nar,-0.01910618,-0.314765884,0.06319073,-0.180416128,-0.130526836,651,0.036591929,-0.003662362,-0.014243639,-0.016287207,0.194136368,1.177514793,-0.331025336,-0.157021184,0.004093839,-0.006215531,-0.03249809,0.01030937,0.0077562,0.039584028,0.011063689
nar,-0.162819023,0.010013444,-0.16412946,-0.06684008,-0.103925349,618,-0.094996034,-0.044990604,0.00110797,-0.03659332,-0.071365386,1.240740741,-0.19291557,-0.016639609,0.284233176,0.019952705,0.379229211,0.264280472,0.32922378,-1.199108986,0.23321396
nar,0.514702016,0.068960607,-0.024147525,0.037033509,0.205763705,762,0.072931505,0.03225633,-0.026818048,0.004479325,0.190685902,0.951086957,-0.311137759,0.078205481,-0.005925183,-0.010150277,-0.078856687,0.004225095,-0.038181513,-0.129789845,-0.103672182
nar,0.536366923,0.057314231,-0.189271296,-0.013108693,0.143283717,552,0.003177308,0.237413312,0.019776297,-0.060665557,0.091039629,0.75739645,-0.060503514,0.423813676,-0.462397382,-0.00660752,-0.46557469,-0.455789861,-0.699810693,-0.015590625,-3.923959073
nar,-0.117862877,-0.085238803,0.364384186,0.089994428,0.007308476,592,-0.025042605,0.010097709,-0.011286069,-0.064179592,0.25198894,0.85026738,-0.115089473,0.110279518,0.018828221,0.018889023,0.043870826,-6.08023E-05,0.008730512,0.171283152,-0.087737906
nar,-0.594092834,-0.094581812,-0.089952496,-0.093223612,-0.299438591,587,-0.05611905,-0.028884943,-0.033361254,-0.041848542,-0.148054605,1.038167939,0.181980975,-0.32173259,-0.111145068,-0.014014374,-0.055026017,-0.097130694,-0.082260125,0.043559075,-0.15872507
nar,-0.225043722,-0.1748732,-0.071857438,-0.132013398,-0.172501203,695,-0.122397426,-0.076079198,-0.02141296,-0.005447286,0.097711043,1.042424242,-0.220594823,-0.225124756,-0.191563607,-0.010528667,-0.06916618,-0.18103494,-0.115484409,0.046768145,0.344882064
nar,-0.023778069,0.173570306,-0.046908276,0.065245819,0.03146575,746,-0.010642485,-0.276250787,-0.010210479,0.005691567,0.152822059,0.951351351,-0.40942286,0.082925408,0.476724232,-0.041628122,0.487366717,0.518352354,0.752975019,-0.501994787,0.674732201
nar,0.230925069,-0.156376629,-0.032211487,-0.108321692,0.031513144,713,0.078044125,-0.009113399,-0.009018917,-0.035955337,0.037621914,1.030487805,-0.195679948,0.227139031,-0.143391329,0.043270027,-0.221435454,-0.186661356,-0.13427793,0.190500182,0.046572986
nar,0.516801522,0.108688538,0.210900244,0.150222117,0.274075073,802,0.07900452,0.028191999,-0.033257454,-0.065894789,0.46409562,0.777777778,0.101622755,0.522373853,0.028522449,0.081376856,-0.050482072,-0.052854407,0.00033045,0.15578279,0.27741817
nar,-0.636550613,-0.225773513,0.131264823,-0.110761639,-0.290110806,592,0.028372749,-0.068923556,-0.020968283,0.022964332,-0.112902429,0.744966443,-0.380945624,-0.329985201,-0.086503889,-0.039240427,-0.114876639,-0.047263462,-0.017580334,0.118915718,0.180927543
